user_id,user_archetype,page_name,entry_time,exit_time
15,b,/,2024-06-17 11:33:13.977045+00:00,2024-06-17 11:33:14.131926+00:00
15,b,/details,2024-06-17 11:33:14.140396+00:00,2024-06-17 11:33:39.016139+00:00
15,b,/patients,2024-06-17 11:33:39.023910+00:00,2024-06-17 11:33:41.556147+00:00
15,b,/1/,2024-06-17 11:33:41.563947+00:00,2024-06-17 11:33:44.448222+00:00
15,b,/record_hover_event/,2024-06-17 11:33:44.453483+00:00,2024-06-17 11:34:42.400927+00:00
15,b,/1/process_user_input/,2024-06-17 11:34:42.406546+00:00,2024-06-17 11:34:42.594794+00:00
15,b,/patients,2024-06-17 11:34:42.603263+00:00,2024-06-17 11:34:44.919963+00:00
15,b,/2/,2024-06-17 11:34:44.931904+00:00,2024-06-17 11:34:47.152563+00:00
15,b,/record_hover_event/,2024-06-17 11:34:47.158271+00:00,2024-06-17 11:35:46.991618+00:00
15,b,/2/process_user_input/,2024-06-17 11:35:46.997164+00:00,2024-06-17 11:35:47.139182+00:00
15,b,/patients,2024-06-17 11:35:47.147006+00:00,2024-06-17 11:35:49.076993+00:00
15,b,/3/,2024-06-17 11:35:49.088784+00:00,2024-06-17 11:35:50.960430+00:00
15,b,/record_hover_event/,2024-06-17 11:35:50.965326+00:00,2024-06-17 11:37:09.478591+00:00
15,b,/3/process_user_input/,2024-06-17 11:37:09.484061+00:00,2024-06-17 11:37:09.671533+00:00
15,b,/patients,2024-06-17 11:37:09.679723+00:00,2024-06-17 11:37:19.577453+00:00
15,b,/4/,2024-06-17 11:37:19.582371+00:00,2024-06-17 11:37:21.866811+00:00
15,b,/record_hover_event/,2024-06-17 11:37:21.871842+00:00,2024-06-17 11:38:08.219138+00:00
15,b,/4/process_user_input/,2024-06-17 11:38:08.223889+00:00,2024-06-17 11:38:08.379990+00:00
15,b,/patients,2024-06-17 11:38:08.387660+00:00,2024-06-17 11:38:11.436898+00:00
15,b,/5/,2024-06-17 11:38:11.448290+00:00,2024-06-17 11:38:14.410542+00:00
15,b,/record_hover_event/,2024-06-17 11:38:14.415894+00:00,2024-06-17 11:38:44.890092+00:00
15,b,/4/,2024-06-17 11:38:44.901819+00:00,2024-06-17 11:38:46.630446+00:00
15,b,/record_hover_event/,2024-06-17 11:38:46.637116+00:00,2024-06-17 11:39:22.723643+00:00
15,b,/4/process_user_input/,2024-06-17 11:39:22.735292+00:00,2024-06-17 11:39:22.970173+00:00
15,b,/patients,2024-06-17 11:39:22.978979+00:00,2024-06-17 11:39:26.106875+00:00
15,b,/5/,2024-06-17 11:39:26.119232+00:00,2024-06-17 11:39:28.314759+00:00
15,b,/record_hover_event/,2024-06-17 11:39:28.320730+00:00,2024-06-17 11:40:28.270708+00:00
15,b,/5/process_user_input/,2024-06-17 11:40:28.276775+00:00,2024-06-17 11:40:28.384418+00:00
15,b,/patients,2024-06-17 11:40:28.392684+00:00,2024-06-17 11:40:30.961937+00:00
15,b,/6/,2024-06-17 11:40:30.969567+00:00,2024-06-17 11:40:37.436248+00:00
15,b,/record_hover_event/,2024-06-17 11:40:37.441263+00:00,2024-06-17 11:41:38.591284+00:00
15,b,/6/process_user_input/,2024-06-17 11:41:38.596960+00:00,2024-06-17 11:41:38.738892+00:00
15,b,/patients,2024-06-17 11:41:38.747690+00:00,2024-06-17 11:41:42.546331+00:00
15,b,/7/,2024-06-17 11:41:42.558561+00:00,2024-06-17 11:41:53.086252+00:00
15,b,/record_hover_event/,2024-06-17 11:41:53.091093+00:00,2024-06-17 11:44:14.336570+00:00
15,b,/7/process_user_input/,2024-06-17 11:44:14.345058+00:00,2024-06-17 11:44:14.470063+00:00
15,b,/patients,2024-06-17 11:44:14.475841+00:00,2024-06-17 11:44:17.814609+00:00
15,b,/8/,2024-06-17 11:44:17.827150+00:00,2024-06-17 11:44:49.687900+00:00
15,b,/record_hover_event/,2024-06-17 11:44:49.693680+00:00,2024-06-17 11:47:07.163296+00:00
15,b,/8/process_user_input/,2024-06-17 11:47:07.168254+00:00,2024-06-17 11:47:07.290658+00:00
15,b,/patients,2024-06-17 11:47:07.299231+00:00,2024-06-17 11:47:10.209960+00:00
15,b,/9/,2024-06-17 11:47:10.215028+00:00,2024-06-17 11:47:12.684391+00:00
15,b,/record_hover_event/,2024-06-17 11:47:12.690086+00:00,2024-06-17 11:49:34.365423+00:00
15,b,/9/process_user_input/,2024-06-17 11:49:34.371052+00:00,2024-06-17 11:49:34.515995+00:00
15,b,/patients,2024-06-17 11:49:34.524146+00:00,2024-06-17 11:49:37.617256+00:00
15,b,/10/,2024-06-17 11:49:37.630166+00:00,2024-06-17 11:49:40.195987+00:00
15,b,/record_hover_event/,2024-06-17 11:49:40.201353+00:00,2024-06-17 11:52:39.545966+00:00
15,b,/10/process_user_input/,2024-06-17 11:52:39.551661+00:00,2024-06-17 11:52:39.682236+00:00
15,b,/patients,2024-06-17 11:52:39.690979+00:00,2024-06-17 11:52:42.818773+00:00
15,b,/11/,2024-06-17 11:52:42.830848+00:00,2024-06-17 11:52:44.763664+00:00
15,b,/record_hover_event/,2024-06-17 11:52:44.769185+00:00,2024-06-17 11:54:34.817783+00:00
15,b,/11/process_user_input/,2024-06-17 11:54:34.822648+00:00,2024-06-17 11:54:34.922046+00:00
15,b,/patients,2024-06-17 11:54:34.929544+00:00,2024-06-17 11:54:39.302912+00:00
15,b,/10/,2024-06-17 11:54:39.315282+00:00,2024-06-17 11:54:42.185465+00:00
15,b,/record_hover_event/,2024-06-17 11:54:42.190864+00:00,2024-06-17 11:56:31.710023+00:00
15,b,/10/process_user_input/,2024-06-17 11:56:31.722666+00:00,2024-06-17 11:56:31.877067+00:00
15,b,/patients,2024-06-17 11:56:31.885563+00:00,2024-06-17 11:56:33.904053+00:00
15,b,/12/,2024-06-17 11:56:33.916754+00:00,2024-06-17 11:56:35.551198+00:00
15,b,/record_hover_event/,2024-06-17 11:56:35.555967+00:00,2024-06-17 11:58:24.929972+00:00
15,b,/12/process_user_input/,2024-06-17 11:58:24.935861+00:00,2024-06-17 11:58:25.005183+00:00
15,b,/patients,2024-06-17 11:58:25.010313+00:00,2024-06-17 11:58:31.028586+00:00
15,b,/sus,2024-06-17 11:58:31.040917+00:00,2024-06-17 11:58:31.324284+00:00
15,b,/sus/,2024-06-17 11:58:31.333317+00:00,2024-06-17 12:00:38.376856+00:00
15,b,/tam/,2024-06-17 12:00:38.389204+00:00,2024-06-17 12:04:24.178620+00:00
