user_id,user_archetype,page_name,entry_time,exit_time
2,a,/,2024-05-15 08:29:39.544032+00:00,2024-05-15 08:29:39.592779+00:00
2,a,/details,2024-05-15 08:29:39.597890+00:00,2024-05-15 08:29:57.508968+00:00
2,a,/patients,2024-05-15 08:29:57.520716+00:00,2024-05-15 08:29:59.414555+00:00
2,a,/1/,2024-05-15 08:29:59.426561+00:00,2024-05-15 08:30:00.517985+00:00
2,a,/record_hover_event/,2024-05-15 08:30:00.522668+00:00,2024-05-15 08:32:45.878241+00:00
2,a,/1/process_user_input/,2024-05-15 08:32:45.883257+00:00,2024-05-15 08:32:45.923953+00:00
2,a,/patients,2024-05-15 08:32:45.929777+00:00,2024-05-15 08:33:05.422475+00:00
2,a,/2/,2024-05-15 08:33:05.435108+00:00,2024-05-15 08:33:06.232093+00:00
2,a,/record_hover_event/,2024-05-15 08:33:06.237204+00:00,2024-05-15 08:38:49.439227+00:00
2,a,/2/process_user_input/,2024-05-15 08:38:49.444733+00:00,2024-05-15 08:38:49.538483+00:00
2,a,/patients,2024-05-15 08:38:49.547501+00:00,2024-05-15 08:38:51.387752+00:00
2,a,/3/,2024-05-15 08:38:51.400426+00:00,2024-05-15 08:38:52.729238+00:00
2,a,/record_hover_event/,2024-05-15 08:38:52.737915+00:00,2024-05-15 08:42:01.399425+00:00
2,a,/3/process_user_input/,2024-05-15 08:42:01.404889+00:00,2024-05-15 08:42:01.475890+00:00
2,a,/patients,2024-05-15 08:42:01.481734+00:00,2024-05-15 08:42:03.493335+00:00
2,a,/4/,2024-05-15 08:42:03.505809+00:00,2024-05-15 08:42:04.956040+00:00
2,a,/record_hover_event/,2024-05-15 08:42:04.961852+00:00,2024-05-15 08:44:43.654247+00:00
2,a,/4/process_user_input/,2024-05-15 08:44:43.659710+00:00,2024-05-15 08:44:43.752987+00:00
2,a,/patients,2024-05-15 08:44:43.760946+00:00,2024-05-15 08:44:45.803207+00:00
2,a,/5/,2024-05-15 08:44:45.815309+00:00,2024-05-15 08:44:49.105684+00:00
2,a,/record_hover_event/,2024-05-15 08:44:49.111524+00:00,2024-05-15 08:47:09.393317+00:00
2,a,/5/process_user_input/,2024-05-15 08:47:09.398773+00:00,2024-05-15 08:47:09.549778+00:00
2,a,/patients,2024-05-15 08:47:09.557833+00:00,2024-05-15 08:47:11.871129+00:00
2,a,/6/,2024-05-15 08:47:11.883746+00:00,2024-05-15 08:47:13.322940+00:00
2,a,/record_hover_event/,2024-05-15 08:47:13.327762+00:00,2024-05-15 08:50:53.651038+00:00
2,a,/6/process_user_input/,2024-05-15 08:50:53.656095+00:00,2024-05-15 08:50:53.694824+00:00
2,a,/patients,2024-05-15 08:50:53.699726+00:00,2024-05-15 08:50:55.772426+00:00
2,a,/7/,2024-05-15 08:50:55.780270+00:00,2024-05-15 08:51:20.723562+00:00
2,a,/record_hover_event/,2024-05-15 08:51:20.728414+00:00,2024-05-15 08:55:02.384412+00:00
2,a,/7/process_user_input/,2024-05-15 08:55:02.389191+00:00,2024-05-15 08:55:02.463796+00:00
2,a,/patients,2024-05-15 08:55:02.475702+00:00,2024-05-15 08:55:04.752286+00:00
2,a,/8/,2024-05-15 08:55:04.760791+00:00,2024-05-15 08:55:05.943013+00:00
2,a,/record_hover_event/,2024-05-15 08:55:05.948748+00:00,2024-05-15 08:58:12.865188+00:00
2,a,/8/process_user_input/,2024-05-15 08:58:12.870438+00:00,2024-05-15 08:58:12.978467+00:00
2,a,/patients,2024-05-15 08:58:12.986587+00:00,2024-05-15 08:58:14.951118+00:00
2,a,/9/,2024-05-15 08:58:14.963470+00:00,2024-05-15 08:58:16.526075+00:00
2,a,/record_hover_event/,2024-05-15 08:58:16.531200+00:00,2024-05-15 09:00:54.352086+00:00
2,a,/9/process_user_input/,2024-05-15 09:00:54.358142+00:00,2024-05-15 09:00:54.424192+00:00
2,a,/patients,2024-05-15 09:00:54.429936+00:00,2024-05-15 09:00:56.208645+00:00
2,a,/10/,2024-05-15 09:00:56.220923+00:00,2024-05-15 09:00:56.865533+00:00
2,a,/record_hover_event/,2024-05-15 09:00:56.877975+00:00,2024-05-15 09:02:13.243251+00:00
2,a,/10/process_user_input/,2024-05-15 09:02:13.248523+00:00,2024-05-15 09:02:13.318950+00:00
2,a,/patients,2024-05-15 09:02:13.325593+00:00,2024-05-15 09:02:14.962363+00:00
2,a,/11/,2024-05-15 09:02:14.967889+00:00,2024-05-15 09:02:15.571658+00:00
2,a,/record_hover_event/,2024-05-15 09:02:15.583879+00:00,2024-05-15 09:04:34.971826+00:00
2,a,/11/process_user_input/,2024-05-15 09:04:34.986451+00:00,2024-05-15 09:04:35.027489+00:00
2,a,/patients,2024-05-15 09:04:35.032270+00:00,2024-05-15 09:04:36.775220+00:00
2,a,/12/,2024-05-15 09:04:36.787661+00:00,2024-05-15 09:04:37.524228+00:00
2,a,/record_hover_event/,2024-05-15 09:04:37.529275+00:00,2024-05-15 09:05:42.776117+00:00
2,a,/12/process_user_input/,2024-05-15 09:05:42.781037+00:00,2024-05-15 09:05:42.898808+00:00
2,a,/patients,2024-05-15 09:05:42.906872+00:00,2024-05-15 09:05:45.836658+00:00
2,a,/sus,2024-05-15 09:05:45.849105+00:00,2024-05-15 09:05:45.913356+00:00
2,a,/sus/,2024-05-15 09:05:45.918222+00:00,2024-05-15 09:07:07.087753+00:00
2,a,/tam/,2024-05-15 09:07:07.099874+00:00,2024-05-15 09:10:19.458295+00:00
