user_id,user_archetype,page_name,entry_time,exit_time
19,b,/,2024-06-18 15:56:47.069704+00:00,2024-06-18 15:56:47.166283+00:00
19,b,/details,2024-06-18 15:56:47.173908+00:00,2024-06-18 15:56:49.013736+00:00
19,b,/patients,2024-06-18 15:56:49.025672+00:00,2024-06-18 15:57:13.047781+00:00
19,b,/9/,2024-06-18 15:57:13.055533+00:00,2024-06-18 15:57:17.131302+00:00
19,b,/record_hover_event/,2024-06-18 15:57:17.136098+00:00,2024-06-18 15:59:15.651751+00:00
19,b,/9/process_user_input/,2024-06-18 15:59:15.657386+00:00,2024-06-18 15:59:15.931886+00:00
19,b,/patients,2024-06-18 15:59:15.940893+00:00,2024-06-18 15:59:20.872188+00:00
19,b,/10/,2024-06-18 15:59:20.884820+00:00,2024-06-18 15:59:25.120627+00:00
19,b,/record_hover_event/,2024-06-18 15:59:25.125612+00:00,2024-06-18 16:00:38.516227+00:00
19,b,/10/process_user_input/,2024-06-18 16:00:38.520587+00:00,2024-06-18 16:00:38.621362+00:00
19,b,/patients,2024-06-18 16:00:38.630257+00:00,2024-06-18 16:00:43.932908+00:00
19,b,/11/,2024-06-18 16:00:43.945201+00:00,2024-06-18 16:00:56.382002+00:00
19,b,/record_hover_event/,2024-06-18 16:00:56.386802+00:00,2024-06-18 16:02:41.973224+00:00
19,b,/11/process_user_input/,2024-06-18 16:02:41.978160+00:00,2024-06-18 16:02:42.152398+00:00
19,b,/patients,2024-06-18 16:02:42.161090+00:00,2024-06-18 16:02:45.230818+00:00
19,b,/12/,2024-06-18 16:02:45.245364+00:00,2024-06-18 16:02:52.264670+00:00
19,b,/record_hover_event/,2024-06-18 16:02:52.269570+00:00,2024-06-18 16:05:48.570597+00:00
19,b,/12/process_user_input/,2024-06-18 16:05:48.576268+00:00,2024-06-18 16:05:48.789502+00:00
19,b,/patients,2024-06-18 16:05:48.798542+00:00,2024-06-18 16:06:02.334490+00:00
19,b,/sus,2024-06-18 16:06:02.342139+00:00,2024-06-18 16:06:02.530005+00:00
19,b,/sus/,2024-06-18 16:06:02.538717+00:00,2024-06-18 16:07:50.277221+00:00
19,b,/tam/,2024-06-18 16:07:50.289342+00:00,2024-06-18 16:12:26.752144+00:00
