user_id,user_archetype,page_name,entry_time,exit_time
7,b,/,2024-06-04 15:35:18.650893+00:00,2024-06-04 15:35:18.740622+00:00
7,b,/details,2024-06-04 15:35:18.748109+00:00,2024-06-04 15:35:20.647316+00:00
7,b,/patients,2024-06-04 15:35:20.658922+00:00,2024-06-04 15:35:24.081778+00:00
7,b,/1/,2024-06-04 15:35:24.093725+00:00,2024-06-04 15:35:26.831598+00:00
7,b,/record_hover_event/,2024-06-04 15:35:26.836975+00:00,2024-06-04 15:35:38.237753+00:00
7,b,/1/process_user_input/,2024-06-04 15:35:38.243360+00:00,2024-06-04 15:35:38.373925+00:00
7,b,/patients,2024-06-04 15:35:38.383092+00:00,2024-06-04 15:35:39.672687+00:00
7,b,/2/,2024-06-04 15:35:39.680216+00:00,2024-06-04 15:35:45.470130+00:00
7,b,/2/process_user_input/,2024-06-04 15:35:45.475551+00:00,2024-06-04 15:35:45.638035+00:00
7,b,/patients,2024-06-04 15:35:45.645782+00:00,2024-06-04 15:35:47.293069+00:00
7,b,/3/,2024-06-04 15:35:47.305135+00:00,2024-06-04 15:35:48.859207+00:00
7,b,/record_hover_event/,2024-06-04 15:35:48.863844+00:00,2024-06-04 15:36:38.501597+00:00
7,b,/3/process_user_input/,2024-06-04 15:36:38.506670+00:00,2024-06-04 15:36:38.686188+00:00
7,b,/patients,2024-06-04 15:36:38.695052+00:00,2024-06-04 15:36:41.627268+00:00
7,b,/4/,2024-06-04 15:36:41.639873+00:00,2024-06-04 15:36:46.017275+00:00
7,b,/record_hover_event/,2024-06-04 15:36:46.022506+00:00,2024-06-04 15:38:06.133098+00:00
7,b,/4/process_user_input/,2024-06-04 15:38:06.138244+00:00,2024-06-04 15:38:06.322056+00:00
7,b,/patients,2024-06-04 15:38:06.331083+00:00,2024-06-04 15:38:10.354879+00:00
7,b,/5/,2024-06-04 15:38:10.366457+00:00,2024-06-04 15:38:13.416094+00:00
7,b,/record_hover_event/,2024-06-04 15:38:13.422007+00:00,2024-06-04 15:39:07.201955+00:00
7,b,/5/process_user_input/,2024-06-04 15:39:07.206920+00:00,2024-06-04 15:39:07.346275+00:00
7,b,/patients,2024-06-04 15:39:07.355029+00:00,2024-06-04 15:39:10.119896+00:00
7,b,/6/,2024-06-04 15:39:10.131567+00:00,2024-06-04 15:39:12.311706+00:00
7,b,/record_hover_event/,2024-06-04 15:39:12.316592+00:00,2024-06-04 15:40:09.714796+00:00
7,b,/6/process_user_input/,2024-06-04 15:40:09.720256+00:00,2024-06-04 15:40:09.933036+00:00
7,b,/patients,2024-06-04 15:40:09.942120+00:00,2024-06-04 15:40:12.543160+00:00
7,b,/7/,2024-06-04 15:40:12.554606+00:00,2024-06-04 15:40:26.668955+00:00
7,b,/record_hover_event/,2024-06-04 15:40:26.673819+00:00,2024-06-04 15:42:28.271442+00:00
7,b,/7/process_user_input/,2024-06-04 15:42:28.276944+00:00,2024-06-04 15:42:28.468918+00:00
7,b,/patients,2024-06-04 15:42:28.478162+00:00,2024-06-04 15:42:31.100441+00:00
7,b,/8/,2024-06-04 15:42:31.112640+00:00,2024-06-04 15:43:18.092076+00:00
7,b,/record_hover_event/,2024-06-04 15:43:18.096995+00:00,2024-06-04 15:44:11.852521+00:00
7,b,/8/process_user_input/,2024-06-04 15:44:11.857410+00:00,2024-06-04 15:44:11.932893+00:00
7,b,/patients,2024-06-04 15:44:11.940303+00:00,2024-06-04 15:44:14.538221+00:00
7,b,/9/,2024-06-04 15:44:14.549806+00:00,2024-06-04 15:44:17.832124+00:00
7,b,/record_hover_event/,2024-06-04 15:44:17.842355+00:00,2024-06-04 15:45:21.141059+00:00
7,b,/9/process_user_input/,2024-06-04 15:45:21.146839+00:00,2024-06-04 15:45:21.244748+00:00
7,b,/patients,2024-06-04 15:45:21.253067+00:00,2024-06-04 15:45:23.798805+00:00
7,b,/10/,2024-06-04 15:45:23.810368+00:00,2024-06-04 15:45:26.682960+00:00
7,b,/record_hover_event/,2024-06-04 15:45:26.687723+00:00,2024-06-04 15:46:48.904060+00:00
7,b,/10/process_user_input/,2024-06-04 15:46:48.909556+00:00,2024-06-04 15:46:49.012655+00:00
7,b,/patients,2024-06-04 15:46:49.021284+00:00,2024-06-04 15:46:51.390410+00:00
7,b,/11/,2024-06-04 15:46:51.403578+00:00,2024-06-04 15:46:54.062573+00:00
7,b,/record_hover_event/,2024-06-04 15:46:54.067587+00:00,2024-06-04 15:48:05.265958+00:00
7,b,/11/process_user_input/,2024-06-04 15:48:05.271740+00:00,2024-06-04 15:48:05.419886+00:00
7,b,/patients,2024-06-04 15:48:05.428498+00:00,2024-06-04 15:48:07.978241+00:00
7,b,/12/,2024-06-04 15:48:07.991083+00:00,2024-06-04 15:48:09.777777+00:00
7,b,/record_hover_event/,2024-06-04 15:48:09.782737+00:00,2024-06-04 15:49:43.675667+00:00
7,b,/12/process_user_input/,2024-06-04 15:49:43.681416+00:00,2024-06-04 15:49:43.884445+00:00
7,b,/patients,2024-06-04 15:49:43.891966+00:00,2024-06-04 15:49:55.307182+00:00
7,b,/sus,2024-06-04 15:49:55.318540+00:00,2024-06-04 15:49:55.502561+00:00
7,b,/sus/,2024-06-04 15:49:55.510521+00:00,2024-06-04 15:51:33.884766+00:00
7,b,/tam/,2024-06-04 15:51:33.897804+00:00,2024-06-04 15:55:29.301177+00:00
