user_id,user_archetype,page_name,entry_time,exit_time
18,a,/,2024-06-18 12:52:05.315901+00:00,2024-06-18 12:52:05.430343+00:00
18,a,/details,2024-06-18 12:52:05.438734+00:00,2024-06-18 12:52:29.798341+00:00
18,a,/patients,2024-06-18 12:52:29.806420+00:00,2024-06-18 12:52:37.748744+00:00
18,a,/1/,2024-06-18 12:52:37.757143+00:00,2024-06-18 12:52:44.768714+00:00
18,a,/record_hover_event/,2024-06-18 12:52:44.774215+00:00,2024-06-18 12:53:47.415548+00:00
18,a,/1/process_user_input/,2024-06-18 12:53:47.420969+00:00,2024-06-18 12:53:47.684955+00:00
18,a,/patients,2024-06-18 12:53:47.692801+00:00,2024-06-18 12:53:57.756515+00:00
18,a,/2/,2024-06-18 12:53:57.769240+00:00,2024-06-18 12:54:00.662720+00:00
18,a,/record_hover_event/,2024-06-18 12:54:00.668869+00:00,2024-06-18 12:55:25.837275+00:00
18,a,/2/process_user_input/,2024-06-18 12:55:25.842829+00:00,2024-06-18 12:55:25.957232+00:00
18,a,/patients,2024-06-18 12:55:25.965906+00:00,2024-06-18 12:55:29.467096+00:00
18,a,/3/,2024-06-18 12:55:29.479446+00:00,2024-06-18 12:55:31.022096+00:00
18,a,/record_hover_event/,2024-06-18 12:55:31.027640+00:00,2024-06-18 12:57:21.334961+00:00
18,a,/3/process_user_input/,2024-06-18 12:57:21.340801+00:00,2024-06-18 12:57:21.524184+00:00
18,a,/patients,2024-06-18 12:57:21.531808+00:00,2024-06-18 12:57:24.582365+00:00
18,a,/4/,2024-06-18 12:57:24.595280+00:00,2024-06-18 12:57:28.668325+00:00
18,a,/record_hover_event/,2024-06-18 12:57:28.673465+00:00,2024-06-18 12:57:53.744246+00:00
18,a,/4/process_user_input/,2024-06-18 12:57:53.750306+00:00,2024-06-18 12:57:53.879400+00:00
18,a,/patients,2024-06-18 12:57:53.888420+00:00,2024-06-18 12:57:58.586500+00:00
18,a,/5/,2024-06-18 12:57:58.598397+00:00,2024-06-18 12:58:11.728600+00:00
18,a,/record_hover_event/,2024-06-18 12:58:11.734354+00:00,2024-06-18 12:58:46.210841+00:00
18,a,/5/process_user_input/,2024-06-18 12:58:46.215766+00:00,2024-06-18 12:58:46.361684+00:00
18,a,/patients,2024-06-18 12:58:46.366922+00:00,2024-06-18 12:58:49.000537+00:00
18,a,/6/,2024-06-18 12:58:49.013096+00:00,2024-06-18 12:59:05.021338+00:00
18,a,/record_hover_event/,2024-06-18 12:59:05.027264+00:00,2024-06-18 12:59:46.650144+00:00
18,a,/6/process_user_input/,2024-06-18 12:59:46.655762+00:00,2024-06-18 12:59:46.784585+00:00
18,a,/patients,2024-06-18 12:59:46.793260+00:00,2024-06-18 12:59:50.443860+00:00
18,a,/7/,2024-06-18 12:59:50.456466+00:00,2024-06-18 13:00:01.350184+00:00
18,a,/record_hover_event/,2024-06-18 13:00:01.356143+00:00,2024-06-18 13:01:08.014928+00:00
18,a,/7/process_user_input/,2024-06-18 13:01:08.020958+00:00,2024-06-18 13:01:08.150780+00:00
18,a,/patients,2024-06-18 13:01:08.159521+00:00,2024-06-18 13:01:15.700302+00:00
18,a,/8/,2024-06-18 13:01:15.713141+00:00,2024-06-18 13:01:22.432857+00:00
18,a,/record_hover_event/,2024-06-18 13:01:22.438855+00:00,2024-06-18 13:02:19.517241+00:00
18,a,/8/process_user_input/,2024-06-18 13:02:19.522620+00:00,2024-06-18 13:02:19.601996+00:00
18,a,/patients,2024-06-18 13:02:19.611944+00:00,2024-06-18 13:02:21.939800+00:00
18,a,/9/,2024-06-18 13:02:21.951592+00:00,2024-06-18 13:02:29.233374+00:00
18,a,/record_hover_event/,2024-06-18 13:02:29.239306+00:00,2024-06-18 13:02:54.628140+00:00
18,a,/9/process_user_input/,2024-06-18 13:02:54.634063+00:00,2024-06-18 13:02:54.823515+00:00
18,a,/patients,2024-06-18 13:02:54.831063+00:00,2024-06-18 13:02:59.847971+00:00
18,a,/8/,2024-06-18 13:02:59.860044+00:00,2024-06-18 13:04:13.174879+00:00
18,a,/8/process_user_input/,2024-06-18 13:04:13.182765+00:00,2024-06-18 13:04:13.366247+00:00
18,a,/patients,2024-06-18 13:04:13.375279+00:00,2024-06-18 13:04:16.259178+00:00
18,a,/10/,2024-06-18 13:04:16.273470+00:00,2024-06-18 13:04:17.780822+00:00
18,a,/record_hover_event/,2024-06-18 13:04:17.786477+00:00,2024-06-18 13:06:07.312937+00:00
18,a,/10/process_user_input/,2024-06-18 13:06:07.318691+00:00,2024-06-18 13:06:07.417991+00:00
18,a,/patients,2024-06-18 13:06:07.426490+00:00,2024-06-18 13:06:12.570508+00:00
18,a,/8/,2024-06-18 13:06:12.584954+00:00,2024-06-18 13:06:15.355919+00:00
18,a,/record_hover_event/,2024-06-18 13:06:15.360748+00:00,2024-06-18 13:06:32.849163+00:00
18,a,/8/process_user_input/,2024-06-18 13:06:32.860883+00:00,2024-06-18 13:06:32.969961+00:00
18,a,/patients,2024-06-18 13:06:32.977358+00:00,2024-06-18 13:06:39.715392+00:00
18,a,/11/,2024-06-18 13:06:39.727772+00:00,2024-06-18 13:06:41.228687+00:00
18,a,/record_hover_event/,2024-06-18 13:06:41.235123+00:00,2024-06-18 13:07:33.039232+00:00
18,a,/11/process_user_input/,2024-06-18 13:07:33.046934+00:00,2024-06-18 13:07:33.176368+00:00
18,a,/patients,2024-06-18 13:07:33.186573+00:00,2024-06-18 13:07:45.170597+00:00
18,a,/12/,2024-06-18 13:07:45.182650+00:00,2024-06-18 13:07:51.059861+00:00
18,a,/record_hover_event/,2024-06-18 13:07:51.065448+00:00,2024-06-18 13:08:32.247814+00:00
18,a,/12/process_user_input/,2024-06-18 13:08:32.252073+00:00,2024-06-18 13:08:32.394749+00:00
18,a,/patients,2024-06-18 13:08:32.403114+00:00,2024-06-18 13:08:43.522968+00:00
18,a,/sus,2024-06-18 13:08:43.534251+00:00,2024-06-18 13:08:43.724495+00:00
18,a,/sus/,2024-06-18 13:08:43.733015+00:00,2024-06-18 13:10:06.859613+00:00
18,a,/tam/,2024-06-18 13:10:06.874018+00:00,2024-06-18 13:14:22.945400+00:00
