user_id,user_archetype,page_name,entry_time,exit_time
11,b,/,2024-06-10 11:25:08.999255+00:00,2024-06-10 11:25:09.076629+00:00
11,b,/details,2024-06-10 11:25:09.081737+00:00,2024-06-10 11:26:00.128700+00:00
11,b,/patients,2024-06-10 11:26:00.140573+00:00,2024-06-10 11:26:06.307904+00:00
11,b,/1/,2024-06-10 11:26:06.320271+00:00,2024-06-10 11:26:10.969304+00:00
11,b,/record_hover_event/,2024-06-10 11:26:10.974172+00:00,2024-06-10 11:28:46.678932+00:00
11,b,/1/process_user_input/,2024-06-10 11:28:46.684319+00:00,2024-06-10 11:28:46.872499+00:00
11,b,/patients,2024-06-10 11:28:46.880669+00:00,2024-06-10 11:28:54.194130+00:00
11,b,/2/,2024-06-10 11:28:54.206227+00:00,2024-06-10 11:29:01.604756+00:00
11,b,/record_hover_event/,2024-06-10 11:29:01.610157+00:00,2024-06-10 11:31:37.301156+00:00
11,b,/2/process_user_input/,2024-06-10 11:31:37.306574+00:00,2024-06-10 11:31:37.428067+00:00
11,b,/patients,2024-06-10 11:31:37.433010+00:00,2024-06-10 11:31:40.293679+00:00
11,b,/3/,2024-06-10 11:31:40.305266+00:00,2024-06-10 11:31:42.342124+00:00
11,b,/record_hover_event/,2024-06-10 11:31:42.351177+00:00,2024-06-10 11:33:02.128302+00:00
11,b,/3/process_user_input/,2024-06-10 11:33:02.134028+00:00,2024-06-10 11:33:02.240918+00:00
11,b,/patients,2024-06-10 11:33:02.250125+00:00,2024-06-10 11:33:05.847148+00:00
11,b,/4/,2024-06-10 11:33:05.859528+00:00,2024-06-10 11:33:27.926708+00:00
11,b,/record_hover_event/,2024-06-10 11:33:27.931723+00:00,2024-06-10 11:34:43.752164+00:00
11,b,/4/process_user_input/,2024-06-10 11:34:43.757858+00:00,2024-06-10 11:34:43.930606+00:00
11,b,/patients,2024-06-10 11:34:43.938659+00:00,2024-06-10 11:35:15.744441+00:00
11,b,/5/,2024-06-10 11:35:15.756815+00:00,2024-06-10 11:35:25.405000+00:00
11,b,/record_hover_event/,2024-06-10 11:35:25.410589+00:00,2024-06-10 11:35:39.470938+00:00
11,b,/patients,2024-06-10 11:35:39.479137+00:00,2024-06-10 11:36:01.014440+00:00
11,b,/5/,2024-06-10 11:36:01.027097+00:00,2024-06-10 11:36:03.679665+00:00
11,b,/record_hover_event/,2024-06-10 11:36:03.684588+00:00,2024-06-10 11:37:37.447807+00:00
11,b,/5/process_user_input/,2024-06-10 11:37:37.453245+00:00,2024-06-10 11:37:37.532644+00:00
11,b,/patients,2024-06-10 11:37:37.539987+00:00,2024-06-10 11:37:41.092368+00:00
11,b,/6/,2024-06-10 11:37:41.104611+00:00,2024-06-10 11:37:57.804134+00:00
11,b,/record_hover_event/,2024-06-10 11:37:57.810105+00:00,2024-06-10 11:39:29.332329+00:00
11,b,/6/process_user_input/,2024-06-10 11:39:29.337703+00:00,2024-06-10 11:39:29.465485+00:00
11,b,/patients,2024-06-10 11:39:29.473410+00:00,2024-06-10 11:39:33.776147+00:00
11,b,/7/,2024-06-10 11:39:33.781304+00:00,2024-06-10 11:39:47.174761+00:00
11,b,/record_hover_event/,2024-06-10 11:39:47.180340+00:00,2024-06-10 11:41:53.613605+00:00
11,b,/7/process_user_input/,2024-06-10 11:41:53.619075+00:00,2024-06-10 11:41:53.741810+00:00
11,b,/patients,2024-06-10 11:41:53.747360+00:00,2024-06-10 11:41:57.902927+00:00
11,b,/8/,2024-06-10 11:41:57.915027+00:00,2024-06-10 11:42:24.473472+00:00
11,b,/record_hover_event/,2024-06-10 11:42:24.478478+00:00,2024-06-10 11:43:41.458373+00:00
11,b,/8/process_user_input/,2024-06-10 11:43:41.464018+00:00,2024-06-10 11:43:41.610202+00:00
11,b,/patients,2024-06-10 11:43:41.618980+00:00,2024-06-10 11:43:45.107926+00:00
11,b,/9/,2024-06-10 11:43:45.120126+00:00,2024-06-10 11:43:48.465642+00:00
11,b,/record_hover_event/,2024-06-10 11:43:48.470792+00:00,2024-06-10 11:45:15.939240+00:00
11,b,/save_legend_click/,2024-06-10 11:45:15.952814+00:00,2024-06-10 11:45:28.514765+00:00
11,b,/record_hover_event/,2024-06-10 11:45:28.532148+00:00,2024-06-10 11:46:26.246341+00:00
11,b,/9/process_user_input/,2024-06-10 11:46:26.251410+00:00,2024-06-10 11:46:26.450822+00:00
11,b,/patients,2024-06-10 11:46:26.455880+00:00,2024-06-10 11:46:30.768543+00:00
11,b,/10/,2024-06-10 11:46:30.780733+00:00,2024-06-10 11:46:36.606485+00:00
11,b,/record_hover_event/,2024-06-10 11:46:36.612571+00:00,2024-06-10 11:48:37.731645+00:00
11,b,/10/process_user_input/,2024-06-10 11:48:37.736487+00:00,2024-06-10 11:48:37.828338+00:00
11,b,/patients,2024-06-10 11:48:37.834304+00:00,2024-06-10 11:48:41.489028+00:00
11,b,/11/,2024-06-10 11:48:41.497158+00:00,2024-06-10 11:48:46.497529+00:00
11,b,/record_hover_event/,2024-06-10 11:48:46.502359+00:00,2024-06-10 11:50:13.298493+00:00
11,b,/11/process_user_input/,2024-06-10 11:50:13.304557+00:00,2024-06-10 11:50:13.390176+00:00
11,b,/patients,2024-06-10 11:50:13.399064+00:00,2024-06-10 11:50:16.644804+00:00
11,b,/12/,2024-06-10 11:50:16.656984+00:00,2024-06-10 11:50:21.040434+00:00
11,b,/record_hover_event/,2024-06-10 11:50:21.045326+00:00,2024-06-10 11:51:29.107344+00:00
11,b,/12/process_user_input/,2024-06-10 11:51:29.112425+00:00,2024-06-10 11:51:29.250156+00:00
11,b,/patients,2024-06-10 11:51:29.258680+00:00,2024-06-10 11:51:35.800754+00:00
11,b,/sus,2024-06-10 11:51:35.812837+00:00,2024-06-10 11:51:36.041766+00:00
11,b,/sus/,2024-06-10 11:51:36.050399+00:00,2024-06-10 11:53:36.402205+00:00
11,b,/tam/,2024-06-10 11:53:36.418539+00:00,2024-06-10 12:01:31.935779+00:00
