user_id,user_archetype,patient,component,hover_duration
22,a,1,patient_details_diagnosis:,0.052
22,a,1,patient_details_co-morbidities:,0.101
22,a,1,vitals_table_Metric / Time (hours),2.5
22,a,1,vitals_table_Temperature,0.697
22,a,1,vitals_table_Respiratory Rate,3.665
22,a,1,vitals_table_Heart Rate,1.625
22,a,1,vitals_table_Heart Rate,0.066
22,a,1,vitals_table_Systolic Blood Pressure,1.491
22,a,1,vitals_table_Heart Rate,2.2
22,a,1,vitals_table_Systolic Blood Pressure,2.114
22,a,1,vitals_table_Diastolic Blood Pressure,3.538
22,a,1,vitals_table_Mean Arterial Pressure,0.759
22,a,1,vitals_table_SpO2,0.451
22,a,1,vitals_table_Glasgow Coma Score,0.582
22,a,1,vitals_table_Conscious Level,0.296
22,a,1,vitals_table_Supplemental Oxygen,0.053
22,a,1,vitals_table_Conscious Level,0.049
22,a,1,vitals_table_Glasgow Coma Score,0.058
22,a,1,vitals_table_Conscious Level,0.045
22,a,1,vitals_table_Supplemental Oxygen,0.088
22,a,1,vitals_table_Supplemental Oxygen,0.054
22,a,1,vitals_table_Conscious Level,0.053
22,a,1,echarts_plot,1.085
22,a,1,echarts_plot,8.454
22,a,1,guideline_alert,0.062
22,a,1,prediction_alert,0.796
22,a,1,guideline_alert,0.051
22,a,1,guideline_alert,0.038
22,a,1,guideline_alert,0.068
22,a,1,guideline_alert,0.329
22,a,1,prediction_alert,0.062
22,a,1,similar_table_Similar patient,0.103
22,a,1,similar_table_Similar patient,0.652
22,a,1,similar_table_Similar patient,0.046
22,a,1,similar_table_2,0.006
22,a,1,similar_table_Similar patient,0.34
22,a,1,LLM_positive_points,0.043
22,a,1,LLM_positive_points,0.198
22,a,1,vitals_table_Glasgow Coma Score,0.167
22,a,1,vitals_table_Glasgow Coma Score,0.179
22,a,1,vitals_table_Glasgow Coma Score,0.34
22,a,1,vitals_table_SpO2,0.062
22,a,1,vitals_table_Diastolic Blood Pressure,0.044
22,a,1,vitals_table_Heart Rate,0.06
22,a,1,vitals_table_Heart Rate,0.728
22,a,1,echarts_plot,1.574
22,a,1,vitals_table_Conscious Level,0.132
22,a,1,echarts_plot,0.81
22,a,1,guideline_alert,0.212
22,a,1,guidelines_flowchart,0.061
22,a,1,guidelines_flowchart,0.044
22,a,1,guidelines_flowchart,0.043
22,a,1,guidelines_flowchart,0.053
22,a,1,guidelines_pdf,1.19
22,a,1,guidelines_pdf,2.361
22,a,1,guidelines_pdf,2.0
22,a,1,guidelines_pdf,1.387
22,a,1,vitals_table_Glasgow Coma Score,0.284
22,a,1,vitals_table_Conscious Level,0.105
22,a,1,vitals_table_Glasgow Coma Score,0.358
22,a,1,vitals_table_Diastolic Blood Pressure,0.038
22,a,1,vitals_table_Heart Rate,0.076
22,a,1,vitals_table_Metric / Time (hours),0.089
22,a,1,echarts_plot,0.066
22,a,1,vitals_table_Mean Arterial Pressure,0.362
22,a,2,patient_details_age:,0.039
22,a,2,patient_details_antibiotic_treatment:,4.982
22,a,2,vitals_table_Metric / Time (hours),0.041
22,a,2,vitals_table_Metric / Time (hours),0.058
22,a,2,vitals_table_Metric / Time (hours),0.148
22,a,2,vitals_table_Respiratory Rate,0.051
22,a,2,vitals_table_Respiratory Rate,0.137
22,a,2,vitals_table_Temperature,0.576
22,a,2,vitals_table_Temperature,2.238
22,a,2,vitals_table_Metric / Time (hours),0.085
22,a,2,vitals_table_Metric / Time (hours),0.063
22,a,2,vitals_table_Metric / Time (hours),0.102
22,a,2,vitals_table_Metric / Time (hours),0.099
22,a,2,vitals_table_Metric / Time (hours),0.103
22,a,2,vitals_table_Temperature,0.036
22,a,2,vitals_table_Temperature,0.373
22,a,2,vitals_table_Temperature,0.721
22,a,2,vitals_table_Temperature,0.062
22,a,2,vitals_table_Temperature,0.698
22,a,2,vitals_table_Temperature,0.1
22,a,2,vitals_table_Systolic Blood Pressure,0.101
22,a,2,vitals_table_Systolic Blood Pressure,1.127
22,a,2,vitals_table_Systolic Blood Pressure,1.585
22,a,2,vitals_table_Systolic Blood Pressure,0.303
22,a,2,echarts_plot,1.348
22,a,2,echarts_plot,0.523
22,a,2,echarts_plot,2.475
22,a,3,patient_details_age:,0.074
22,a,3,patient_details_ethnicity:,0.079
22,a,3,patient_details_co-morbidities:,0.089
22,a,3,patient_details_indices_of_multiple_deprivation_decile:,0.064
22,a,3,vitals_table_Metric / Time (hours),0.062
22,a,3,vitals_table_Metric / Time (hours),0.042
22,a,3,vitals_table_Metric / Time (hours),0.724
22,a,3,vitals_table_Temperature,0.369
22,a,3,vitals_table_Temperature,0.067
22,a,3,vitals_table_Temperature,0.051
22,a,3,vitals_table_Respiratory Rate,0.083
22,a,3,vitals_table_Heart Rate,0.056
22,a,3,vitals_table_Heart Rate,0.1
22,a,3,vitals_table_Respiratory Rate,1.236
22,a,3,vitals_table_Temperature,2.077
22,a,3,vitals_table_Respiratory Rate,0.435
22,a,3,vitals_table_Temperature,0.084
22,a,3,vitals_table_Temperature,0.098
22,a,3,vitals_table_Metric / Time (hours),1.561
22,a,3,vitals_table_Metric / Time (hours),0.111
22,a,3,vitals_table_Metric / Time (hours),0.027
22,a,3,vitals_table_Temperature,0.061
22,a,3,vitals_table_Respiratory Rate,0.04
22,a,3,vitals_table_Temperature,0.899
22,a,3,vitals_table_Respiratory Rate,0.06
22,a,3,vitals_table_Systolic Blood Pressure,0.062
22,a,3,vitals_table_Diastolic Blood Pressure,0.058
22,a,3,vitals_table_Diastolic Blood Pressure,0.081
22,a,3,vitals_table_Mean Arterial Pressure,0.061
22,a,3,vitals_table_SpO2,0.733
22,a,3,vitals_table_SpO2,0.06
22,a,3,vitals_table_Glasgow Coma Score,0.2
22,a,3,vitals_table_Glasgow Coma Score,0.037
22,a,3,vitals_table_Glasgow Coma Score,0.061
22,a,3,vitals_table_Glasgow Coma Score,0.038
22,a,3,vitals_table_Glasgow Coma Score,0.458
22,a,3,vitals_table_Glasgow Coma Score,0.138
22,a,3,vitals_table_Glasgow Coma Score,11.21
22,a,3,vitals_table_Conscious Level,1.989
22,a,3,vitals_table_Glasgow Coma Score,0.099
22,a,3,vitals_table_Diastolic Blood Pressure,0.061
22,a,3,vitals_table_Heart Rate,0.045
22,a,3,vitals_table_Respiratory Rate,0.054
22,a,3,vitals_table_Heart Rate,0.059
22,a,3,vitals_table_SpO2,0.043
22,a,3,vitals_table_Supplemental Oxygen,0.343
22,a,3,vitals_table_Supplemental Oxygen,0.086
22,a,3,guidelines_pdf_simple,15.601
22,a,4,patient_details_ethnicity:,0.955
22,a,4,patient_details_co-morbidities:,0.105
22,a,4,patient_details_co-morbidities:,1.367
22,a,4,patient_details_diagnosis:,2.535
22,a,4,patient_details_antibiotic_treatment:,0.264
22,a,4,vitals_table_Heart Rate,5.018
22,a,4,vitals_table_Systolic Blood Pressure,0.982
22,a,4,vitals_table_Diastolic Blood Pressure,0.798
22,a,4,vitals_table_Glasgow Coma Score,0.534
22,a,4,vitals_table_Supplemental Oxygen,0.487
22,a,4,echarts_plot,2.222
22,a,4,echarts_plot,3.964
22,a,4,echarts_plot,0.844
22,a,4,guideline_alert,0.037
22,a,4,guideline_alert,0.3
22,a,4,prediction_alert,0.456
22,a,4,similar_table_Similar patient,0.06
22,a,4,LLM_positive_points,0.061
22,a,4,vitals_table_Diastolic Blood Pressure,0.084
22,a,4,vitals_table_Diastolic Blood Pressure,0.063
22,a,4,vitals_table_Systolic Blood Pressure,0.077
22,a,4,vitals_table_Heart Rate,0.431
22,a,4,vitals_table_Respiratory Rate,0.083
22,a,4,vitals_table_Temperature,0.029
22,a,4,vitals_table_Temperature,1.615
22,a,4,vitals_table_Respiratory Rate,0.478
22,a,4,vitals_table_Systolic Blood Pressure,0.063
22,a,4,vitals_table_Respiratory Rate,0.095
22,a,4,vitals_table_Metric / Time (hours),0.039
22,a,4,vitals_table_Metric / Time (hours),0.061
22,a,5,patient_details_co-morbidities:,0.088
22,a,5,patient_details_diagnosis:,1.697
22,a,5,vitals_table_Metric / Time (hours),0.116
22,a,5,vitals_table_Temperature,0.9
22,a,5,vitals_table_Respiratory Rate,0.883
22,a,5,vitals_table_Systolic Blood Pressure,5.897
22,a,5,vitals_table_Diastolic Blood Pressure,2.901
22,a,5,vitals_table_Mean Arterial Pressure,0.698
22,a,5,vitals_table_Glasgow Coma Score,0.7
22,a,5,vitals_table_Conscious Level,0.898
22,a,5,vitals_table_Supplemental Oxygen,0.701
22,a,5,echarts_plot,1.591
22,a,5,echarts_plot,0.779
22,a,5,guidelines_pdf_simple,2.333
22,a,5,vitals_table_Mean Arterial Pressure,0.1
22,a,5,vitals_table_Diastolic Blood Pressure,0.039
22,a,5,vitals_table_Systolic Blood Pressure,0.326
22,a,5,vitals_table_Systolic Blood Pressure,0.009
22,a,5,vitals_table_Systolic Blood Pressure,0.26
22,a,5,vitals_table_Diastolic Blood Pressure,0.161
22,a,5,vitals_table_Systolic Blood Pressure,0.038
22,a,5,vitals_table_Heart Rate,0.064
22,a,5,vitals_table_Heart Rate,0.036
22,a,5,vitals_table_Heart Rate,0.096
22,a,5,vitals_table_Heart Rate,0.083
22,a,5,vitals_table_Systolic Blood Pressure,0.026
22,a,5,vitals_table_Systolic Blood Pressure,0.094
22,a,5,vitals_table_Systolic Blood Pressure,0.007
22,a,5,vitals_table_Diastolic Blood Pressure,0.184
22,a,5,vitals_table_Systolic Blood Pressure,0.029
22,a,5,vitals_table_Systolic Blood Pressure,0.077
22,a,5,vitals_table_Systolic Blood Pressure,1.303
22,a,5,vitals_table_Systolic Blood Pressure,0.248
22,a,5,vitals_table_Systolic Blood Pressure,17.237
22,a,6,patient_details_diagnosis:,0.16
22,a,6,prediction_alert,0.039
22,a,6,prediction_alert,0.061
22,a,6,prediction_alert,0.1
22,a,6,similar_table_2,0.935
22,a,6,similar_table_1,0.071
22,a,6,similar_table_1,0.039
22,a,6,vitals_table_Diastolic Blood Pressure,0.088
22,a,6,vitals_table_Systolic Blood Pressure,0.018
22,a,6,vitals_table_Respiratory Rate,0.088
22,a,6,vitals_table_Respiratory Rate,0.248
22,a,6,vitals_table_Heart Rate,0.254
22,a,6,vitals_table_Respiratory Rate,0.053
22,a,6,vitals_table_Temperature,0.633
22,a,6,echarts_plot,0.33
22,a,6,vitals_table_Heart Rate,0.362
22,a,6,vitals_table_Systolic Blood Pressure,0.053
22,a,6,vitals_table_Diastolic Blood Pressure,0.246
22,a,6,vitals_table_Systolic Blood Pressure,0.099
22,a,6,vitals_table_Respiratory Rate,0.198
22,a,6,vitals_table_Respiratory Rate,0.042
22,a,6,vitals_table_Temperature,0.055
22,a,6,patient_details_antibiotic_treatment:,0.351
22,a,6,patient_details_antibiotic_treatment:,0.547
22,a,6,patient_details_antibiotic_treatment:,0.2
22,a,6,patient_details_antibiotic_treatment:,0.237
22,a,6,patient_details_antibiotic_treatment:,0.549
22,a,6,patient_details_diagnosis:,0.135
22,a,6,patient_details_antibiotic_treatment:,0.1
22,a,6,patient_details_antibiotic_treatment:,0.098
22,a,6,patient_details_antibiotic_treatment:,0.151
22,a,6,patient_details_antibiotic_treatment:,0.096
22,a,6,patient_details_antibiotic_treatment:,1.399
22,a,6,patient_details_diagnosis:,0.138
22,a,6,patient_details_diagnosis:,0.539
22,a,6,patient_details_antibiotic_treatment:,0.06
22,a,6,vitals_table_Metric / Time (hours),0.298
22,a,6,vitals_table_Temperature,0.162
22,a,6,vitals_table_Metric / Time (hours),0.399
22,a,6,vitals_table_Metric / Time (hours),0.055
22,a,6,vitals_table_Metric / Time (hours),0.082
22,a,6,vitals_table_Metric / Time (hours),0.061
22,a,6,vitals_table_Metric / Time (hours),0.399
22,a,7,patient_details_antibiotic_treatment:,0.038
22,a,7,vitals_table_Heart Rate,0.063
22,a,7,vitals_table_Systolic Blood Pressure,0.054
22,a,7,vitals_table_Systolic Blood Pressure,1.39
22,a,7,vitals_table_Diastolic Blood Pressure,0.9
22,a,7,vitals_table_Diastolic Blood Pressure,1.265
