user_id,user_archetype,patient,component,hover_duration
21,b,1,vitals_table_Metric / Time (hours),0.104
21,b,1,vitals_table_Metric / Time (hours),0.198
21,b,1,vitals_table_Metric / Time (hours),0.044
21,b,1,patient_details_diagnosis:,0.505
21,b,1,patient_details_diagnosis:,0.062
21,b,1,patient_details_,0.097
21,b,1,patient_details_,0.101
21,b,1,vitals_table_Temperature,0.4
21,b,1,vitals_table_Systolic Blood Pressure,0.266
21,b,1,vitals_table_Diastolic Blood Pressure,0.235
21,b,1,vitals_table_Mean Arterial Pressure,0.299
21,b,1,vitals_table_Conscious Level,0.498
21,b,1,vitals_table_Supplemental Oxygen,0.349
21,b,1,echarts_plot,1.497
21,b,1,echarts_plot,0.783
21,b,1,echarts_plot,0.409
21,b,1,guidelines_pdf_simple,0.132
21,b,1,guidelines_pdf_simple,0.901
21,b,1,guidelines_pdf_simple,0.748
21,b,1,vitals_table_Heart Rate,0.057
21,b,1,vitals_table_Heart Rate,0.057
21,b,1,vitals_table_Metric / Time (hours),0.052
21,b,1,vitals_table_Respiratory Rate,0.184
21,b,1,vitals_table_Systolic Blood Pressure,0.498
21,b,1,vitals_table_Systolic Blood Pressure,0.055
21,b,1,vitals_table_Mean Arterial Pressure,0.055
21,b,1,vitals_table_Mean Arterial Pressure,4.201
21,b,1,vitals_table_Diastolic Blood Pressure,0.151
21,b,1,vitals_table_Systolic Blood Pressure,0.143
21,b,1,vitals_table_Heart Rate,0.102
21,b,1,vitals_table_Respiratory Rate,0.498
21,b,1,vitals_table_Heart Rate,0.147
21,b,1,vitals_table_Respiratory Rate,0.098
21,b,1,vitals_table_Respiratory Rate,0.051
21,b,1,vitals_table_Respiratory Rate,0.039
21,b,1,vitals_table_Respiratory Rate,0.057
21,b,1,vitals_table_Respiratory Rate,0.097
21,b,1,vitals_table_Temperature,0.044
21,b,1,vitals_table_Respiratory Rate,0.046
21,b,1,vitals_table_Temperature,0.053
21,b,1,vitals_table_Temperature,0.049
21,b,1,vitals_table_Temperature,0.148
21,b,1,vitals_table_Temperature,0.143
21,b,1,vitals_table_Respiratory Rate,0.056
21,b,1,vitals_table_Heart Rate,0.398
21,b,1,vitals_table_Respiratory Rate,2.4
21,b,1,vitals_table_Heart Rate,0.343
21,b,1,vitals_table_Systolic Blood Pressure,0.256
21,b,1,vitals_table_Diastolic Blood Pressure,0.5
21,b,1,vitals_table_Systolic Blood Pressure,0.898
21,b,1,vitals_table_Heart Rate,0.053
21,b,1,vitals_table_Systolic Blood Pressure,0.347
21,b,1,vitals_table_Diastolic Blood Pressure,1.999
21,b,1,vitals_table_Mean Arterial Pressure,0.119
21,b,1,vitals_table_Mean Arterial Pressure,0.478
21,b,1,vitals_table_SpO2,0.198
21,b,1,vitals_table_Glasgow Coma Score,2.598
21,b,1,vitals_table_Conscious Level,0.238
21,b,1,vitals_table_Glasgow Coma Score,0.26
21,b,1,vitals_table_SpO2,0.048
21,b,1,vitals_table_Mean Arterial Pressure,0.451
21,b,1,vitals_table_SpO2,0.346
21,b,1,vitals_table_Glasgow Coma Score,0.053
21,b,1,vitals_table_Diastolic Blood Pressure,0.04
21,b,1,patient_details_diagnosis:,0.047
21,b,1,patient_details_indices_of_multiple_deprivation_decile:,0.059
21,b,1,patient_details_sex:,0.044
21,b,1,patient_details_ethnicity:,0.055
21,b,1,patient_details_age:,0.099
21,b,1,patient_details_age:,0.206
21,b,1,patient_details_sex:,0.151
21,b,1,patient_details_ethnicity:,0.199
21,b,1,patient_details_co-morbidities:,0.045
21,b,1,patient_details_indices_of_multiple_deprivation_decile:,0.052
21,b,1,patient_details_diagnosis:,0.062
21,b,1,patient_details_antibiotic_treatment:,0.046
21,b,1,patient_details_diagnosis:,0.083
21,b,1,patient_details_ethnicity:,0.074
21,b,1,patient_details_diagnosis:,0.084
21,b,1,vitals_table_Temperature,0.073
21,b,1,vitals_table_Respiratory Rate,0.073
21,b,1,vitals_table_Heart Rate,0.092
21,b,1,vitals_table_Systolic Blood Pressure,0.282
21,b,1,vitals_table_Diastolic Blood Pressure,0.044
21,b,1,vitals_table_Mean Arterial Pressure,0.068
21,b,1,vitals_table_SpO2,0.13
21,b,1,vitals_table_Glasgow Coma Score,0.099
21,b,1,vitals_table_Conscious Level,0.858
21,b,1,vitals_table_Conscious Level,2.939
21,b,1,vitals_table_Glasgow Coma Score,0.511
21,b,1,vitals_table_Heart Rate,0.089
21,b,1,vitals_table_Metric / Time (hours),0.054
21,b,1,patient_details_diagnosis:,0.132
21,b,1,patient_details_antibiotic_treatment:,0.365
21,b,1,patient_details_diagnosis:,1.005
21,b,1,patient_details_antibiotic_treatment:,0.343
21,b,1,patient_details_antibiotic_treatment:,0.047
21,b,1,vitals_table_Metric / Time (hours),0.157
21,b,1,vitals_table_Temperature,0.137
21,b,1,vitals_table_Metric / Time (hours),0.705
21,b,1,vitals_table_Systolic Blood Pressure,0.041
21,b,1,vitals_table_Heart Rate,0.056
21,b,1,vitals_table_Diastolic Blood Pressure,0.168
21,b,1,vitals_table_Mean Arterial Pressure,0.031
21,b,1,vitals_table_SpO2,0.104
21,b,1,vitals_table_Glasgow Coma Score,0.1
21,b,1,vitals_table_Supplemental Oxygen,0.047
21,b,1,echarts_plot,0.147
21,b,1,vitals_table_Supplemental Oxygen,0.061
21,b,1,vitals_table_Conscious Level,0.05
21,b,1,echarts_plot,6.823
21,b,1,echarts_plot,0.096
21,b,1,echarts_plot,0.461
21,b,1,echarts_plot,7.353
21,b,1,echarts_plot,2.374
21,b,1,echarts_plot,1.439
21,b,1,vitals_table_SpO2,0.043
21,b,1,patient_details_antibiotic_treatment:,0.053
21,b,1,vitals_table_Temperature,0.054
21,b,1,vitals_table_Systolic Blood Pressure,0.062
21,b,1,vitals_table_Mean Arterial Pressure,0.326
21,b,1,echarts_plot,0.936
21,b,1,guidelines_pdf_simple,8.197
21,b,1,guidelines_pdf_simple,0.048
21,b,1,vitals_table_Diastolic Blood Pressure,0.746
21,b,1,vitals_table_Systolic Blood Pressure,0.106
21,b,1,vitals_table_Heart Rate,0.054
21,b,2,patient_details_sex:,0.055
21,b,2,patient_details_diagnosis:,6.951
21,b,2,patient_details_antibiotic_treatment:,0.233
21,b,2,vitals_table_Temperature,0.052
21,b,2,vitals_table_Temperature,0.147
21,b,2,vitals_table_Temperature,0.051
21,b,2,vitals_table_Temperature,0.1
21,b,2,vitals_table_Temperature,0.052
21,b,2,vitals_table_Temperature,0.043
21,b,2,vitals_table_Temperature,0.056
21,b,2,vitals_table_Temperature,0.098
21,b,2,vitals_table_Metric / Time (hours),0.046
21,b,2,vitals_table_Metric / Time (hours),0.055
21,b,2,vitals_table_Metric / Time (hours),0.04
21,b,2,vitals_table_Metric / Time (hours),0.106
21,b,2,vitals_table_Metric / Time (hours),0.045
21,b,2,vitals_table_Temperature,0.055
21,b,2,vitals_table_Heart Rate,0.046
21,b,2,vitals_table_Respiratory Rate,0.095
21,b,2,vitals_table_Heart Rate,0.058
21,b,2,vitals_table_Heart Rate,0.095
21,b,2,vitals_table_Heart Rate,0.048
21,b,2,vitals_table_Heart Rate,0.147
21,b,2,vitals_table_Respiratory Rate,0.101
21,b,2,vitals_table_Temperature,0.036
21,b,2,vitals_table_Temperature,0.053
21,b,2,vitals_table_Temperature,0.053
21,b,2,vitals_table_Metric / Time (hours),0.156
21,b,2,vitals_table_Temperature,0.083
21,b,2,vitals_table_Respiratory Rate,0.059
21,b,2,vitals_table_Heart Rate,0.449
21,b,2,vitals_table_Systolic Blood Pressure,0.249
21,b,2,vitals_table_Systolic Blood Pressure,0.5
21,b,2,vitals_table_Diastolic Blood Pressure,0.715
21,b,2,vitals_table_Mean Arterial Pressure,0.085
21,b,2,vitals_table_Mean Arterial Pressure,0.195
21,b,2,vitals_table_Conscious Level,0.146
21,b,2,vitals_table_Glasgow Coma Score,0.052
21,b,2,vitals_table_Glasgow Coma Score,0.058
21,b,2,vitals_table_Glasgow Coma Score,0.184
21,b,2,vitals_table_Supplemental Oxygen,1.453
21,b,2,vitals_table_Conscious Level,0.054
21,b,2,vitals_table_Conscious Level,0.545
21,b,2,vitals_table_Supplemental Oxygen,0.548
21,b,2,vitals_table_Supplemental Oxygen,0.148
21,b,2,vitals_table_Systolic Blood Pressure,0.043
21,b,2,vitals_table_Mean Arterial Pressure,0.056
21,b,2,vitals_table_Respiratory Rate,0.056
21,b,2,vitals_table_Temperature,0.091
21,b,2,vitals_table_Metric / Time (hours),0.247
21,b,2,vitals_table_Systolic Blood Pressure,0.101
21,b,2,vitals_table_Conscious Level,0.058
21,b,2,vitals_table_Supplemental Oxygen,0.14
21,b,2,vitals_table_Supplemental Oxygen,0.044
21,b,2,echarts_plot,8.333
21,b,2,echarts_plot,0.364
21,b,2,echarts_plot,17.148
21,b,2,vitals_table_Conscious Level,0.059
21,b,2,vitals_table_Glasgow Coma Score,0.697
21,b,2,vitals_table_Glasgow Coma Score,0.04
21,b,2,vitals_table_Conscious Level,0.049
21,b,2,vitals_table_Supplemental Oxygen,0.106
21,b,2,vitals_table_Supplemental Oxygen,0.144
21,b,2,vitals_table_Respiratory Rate,0.101
21,b,2,vitals_table_Respiratory Rate,0.405
21,b,2,vitals_table_Heart Rate,0.199
21,b,2,vitals_table_Systolic Blood Pressure,0.398
21,b,2,echarts_plot,1.168
21,b,2,echarts_plot,1.212
21,b,2,echarts_plot,1.173
21,b,2,echarts_plot,0.518
21,b,2,echarts_plot,0.51
21,b,2,echarts_plot,3.9
21,b,2,prediction_alert,0.049
21,b,2,guideline_alert,0.048
21,b,3,patient_details_age:,1.115
21,b,3,patient_details_sex:,0.11
21,b,3,patient_details_indices_of_multiple_deprivation_decile:,0.039
21,b,3,patient_details_co-morbidities:,0.996
21,b,3,patient_details_co-morbidities:,2.151
21,b,3,patient_details_indices_of_multiple_deprivation_decile:,0.749
21,b,3,patient_details_co-morbidities:,0.091
21,b,3,patient_details_co-morbidities:,3.052
21,b,3,patient_details_diagnosis:,0.05
21,b,3,vitals_table_Metric / Time (hours),0.202
21,b,3,vitals_table_Temperature,4.348
21,b,3,vitals_table_Temperature,0.099
21,b,3,vitals_table_Metric / Time (hours),0.151
21,b,3,vitals_table_Conscious Level,0.052
21,b,3,echarts_plot,1.008
21,b,3,vitals_table_Supplemental Oxygen,0.051
21,b,3,vitals_table_Conscious Level,0.195
21,b,3,vitals_table_Supplemental Oxygen,0.104
21,b,3,vitals_table_Supplemental Oxygen,0.253
21,b,3,vitals_table_Conscious Level,0.345
21,b,3,vitals_table_Conscious Level,0.099
21,b,3,vitals_table_Glasgow Coma Score,0.148
21,b,3,vitals_table_Mean Arterial Pressure,0.104
21,b,3,vitals_table_Systolic Blood Pressure,0.046
21,b,3,vitals_table_Temperature,0.056
21,b,3,vitals_table_Metric / Time (hours),0.146
21,b,3,vitals_table_Metric / Time (hours),1.6
21,b,3,vitals_table_Temperature,0.149
21,b,3,vitals_table_Temperature,0.049
