user_id,user_archetype,patient,component,hover_duration
13,b,1,patient_details_sex:,0.05
13,b,1,patient_details_ethnicity:,0.17
13,b,1,patient_details_indices_of_multiple_deprivation_decile:,0.342
13,b,1,patient_details_indices_of_multiple_deprivation_decile:,1.707
13,b,1,patient_details_antibiotic_treatment:,0.149
13,b,1,echarts_plot,0.393
13,b,1,echarts_plot,3.012
13,b,1,echarts_plot,1.344
13,b,2,patient_details_age:,0.039
13,b,2,patient_details_indices_of_multiple_deprivation_decile:,0.159
13,b,2,patient_details_antibiotic_treatment:,0.286
13,b,2,vitals_table_Temperature,0.111
13,b,2,vitals_table_Temperature,0.104
13,b,2,vitals_table_Metric / Time (hours),0.235
13,b,2,vitals_table_Metric / Time (hours),0.097
13,b,2,vitals_table_Metric / Time (hours),0.155
13,b,2,vitals_table_Metric / Time (hours),0.059
13,b,2,vitals_table_Metric / Time (hours),0.09
13,b,2,vitals_table_Metric / Time (hours),0.138
13,b,2,vitals_table_Metric / Time (hours),0.069
13,b,2,vitals_table_Metric / Time (hours),0.03
13,b,2,vitals_table_Metric / Time (hours),0.199
13,b,2,vitals_table_Metric / Time (hours),0.043
13,b,2,vitals_table_Metric / Time (hours),0.359
13,b,2,vitals_table_Respiratory Rate,0.048
13,b,2,vitals_table_Systolic Blood Pressure,0.144
13,b,2,vitals_table_Systolic Blood Pressure,0.321
13,b,2,vitals_table_Systolic Blood Pressure,0.179
13,b,2,vitals_table_Diastolic Blood Pressure,0.049
13,b,2,vitals_table_Mean Arterial Pressure,0.049
13,b,2,vitals_table_Glasgow Coma Score,0.095
13,b,2,vitals_table_Mean Arterial Pressure,0.053
13,b,2,vitals_table_Systolic Blood Pressure,0.076
13,b,2,vitals_table_Respiratory Rate,0.088
13,b,2,vitals_table_Temperature,0.082
13,b,2,vitals_table_Metric / Time (hours),0.048
13,b,2,vitals_table_Temperature,0.143
13,b,2,vitals_table_Temperature,0.647
13,b,2,vitals_table_Temperature,0.299
13,b,2,vitals_table_Temperature,0.3
13,b,2,vitals_table_Temperature,0.257
13,b,2,vitals_table_Temperature,0.44
13,b,2,vitals_table_Temperature,0.399
13,b,2,vitals_table_Temperature,0.2
13,b,2,vitals_table_Temperature,0.198
13,b,2,vitals_table_Temperature,0.25
13,b,2,vitals_table_Temperature,0.247
13,b,2,vitals_table_Temperature,1.432
13,b,2,vitals_table_Temperature,0.032
13,b,2,vitals_table_Glasgow Coma Score,0.036
13,b,2,vitals_table_Mean Arterial Pressure,0.055
13,b,2,vitals_table_Conscious Level,0.043
13,b,2,vitals_table_Supplemental Oxygen,0.046
13,b,2,vitals_table_Supplemental Oxygen,0.054
13,b,2,vitals_table_Diastolic Blood Pressure,0.106
13,b,2,vitals_table_Respiratory Rate,0.046
13,b,2,vitals_table_Temperature,0.191
13,b,2,vitals_table_Respiratory Rate,0.1
13,b,2,vitals_table_Glasgow Coma Score,0.047
13,b,2,vitals_table_Supplemental Oxygen,0.116
13,b,2,vitals_table_Supplemental Oxygen,0.099
13,b,2,vitals_table_Conscious Level,0.099
13,b,2,vitals_table_Glasgow Coma Score,0.038
13,b,2,vitals_table_Mean Arterial Pressure,0.055
13,b,2,vitals_table_Diastolic Blood Pressure,0.196
13,b,2,vitals_table_Systolic Blood Pressure,0.151
13,b,2,vitals_table_Heart Rate,0.348
13,b,2,vitals_table_Heart Rate,0.047
13,b,2,vitals_table_Heart Rate,0.098
13,b,2,vitals_table_Heart Rate,0.05
13,b,2,vitals_table_Heart Rate,0.108
13,b,2,vitals_table_Heart Rate,0.242
13,b,2,vitals_table_Heart Rate,0.25
13,b,2,vitals_table_Heart Rate,0.104
13,b,2,vitals_table_Heart Rate,0.042
13,b,2,vitals_table_Heart Rate,0.094
13,b,2,vitals_table_Heart Rate,0.456
13,b,2,vitals_table_Heart Rate,0.046
13,b,2,vitals_table_Heart Rate,0.094
13,b,2,vitals_table_Heart Rate,0.065
13,b,2,vitals_table_Heart Rate,0.029
13,b,2,vitals_table_Heart Rate,0.06
13,b,2,vitals_table_Heart Rate,0.142
13,b,2,vitals_table_Respiratory Rate,0.037
13,b,2,vitals_table_Respiratory Rate,0.104
13,b,2,vitals_table_Respiratory Rate,0.118
13,b,2,vitals_table_Respiratory Rate,0.038
13,b,2,vitals_table_Respiratory Rate,0.046
13,b,2,vitals_table_Respiratory Rate,0.107
13,b,2,vitals_table_Heart Rate,0.041
13,b,2,vitals_table_Heart Rate,0.699
13,b,2,vitals_table_Diastolic Blood Pressure,0.057
13,b,2,vitals_table_Glasgow Coma Score,0.048
13,b,2,vitals_table_Conscious Level,0.089
13,b,2,vitals_table_Supplemental Oxygen,0.052
13,b,2,vitals_table_Supplemental Oxygen,0.049
13,b,2,vitals_table_Glasgow Coma Score,0.047
13,b,2,vitals_table_Diastolic Blood Pressure,0.165
13,b,2,vitals_table_Systolic Blood Pressure,0.037
13,b,2,vitals_table_Systolic Blood Pressure,0.099
13,b,2,vitals_table_Systolic Blood Pressure,0.042
13,b,2,vitals_table_Systolic Blood Pressure,0.099
13,b,2,vitals_table_Systolic Blood Pressure,0.46
13,b,2,vitals_table_Systolic Blood Pressure,0.096
13,b,2,vitals_table_Systolic Blood Pressure,0.139
13,b,2,vitals_table_Systolic Blood Pressure,0.057
13,b,2,vitals_table_Systolic Blood Pressure,0.043
13,b,2,vitals_table_Systolic Blood Pressure,0.062
13,b,2,vitals_table_Systolic Blood Pressure,0.193
