user_id,user_archetype,patient,component,hover_duration
16,a,1,patient_details_age:,0.06
16,a,1,patient_details_ethnicity:,0.045
16,a,1,patient_details_co-morbidities:,0.131
16,a,1,patient_details_ethnicity:,0.038
16,a,1,patient_details_sex:,0.1
16,a,1,patient_details_age:,0.061
16,a,1,patient_details_indices_of_multiple_deprivation_decile:,0.058
16,a,1,patient_details_diagnosis:,0.053
16,a,1,vitals_table_Temperature,0.245
16,a,1,vitals_table_Metric / Time (hours),0.053
16,a,1,patient_details_antibiotic_treatment:,0.047
16,a,1,patient_details_diagnosis:,0.101
16,a,1,patient_details_antibiotic_treatment:,0.71
16,a,1,patient_details_diagnosis:,0.047
16,a,1,patient_details_co-morbidities:,0.033
16,a,1,patient_details_ethnicity:,0.097
16,a,1,patient_details_age:,0.046
16,a,1,patient_details_sex:,0.066
16,a,1,patient_details_diagnosis:,0.097
16,a,1,patient_details_antibiotic_treatment:,0.051
16,a,1,patient_details_diagnosis:,0.094
16,a,1,patient_details_diagnosis:,0.243
16,a,1,patient_details_antibiotic_treatment:,0.094
16,a,1,vitals_table_Metric / Time (hours),0.155
16,a,1,vitals_table_Metric / Time (hours),0.056
16,a,1,vitals_table_Mean Arterial Pressure,0.057
16,a,1,vitals_table_Mean Arterial Pressure,0.039
16,a,1,vitals_table_Mean Arterial Pressure,0.16
16,a,1,vitals_table_Diastolic Blood Pressure,0.245
16,a,1,vitals_table_Systolic Blood Pressure,0.06
16,a,1,vitals_table_Heart Rate,0.232
16,a,1,vitals_table_Respiratory Rate,0.1
16,a,1,vitals_table_Respiratory Rate,0.052
16,a,1,vitals_table_Metric / Time (hours),0.044
16,a,1,patient_details_co-morbidities:,0.256
16,a,1,patient_details_indices_of_multiple_deprivation_decile:,0.76
16,a,1,patient_details_co-morbidities:,1.251
16,a,1,patient_details_diagnosis:,0.399
16,a,1,patient_details_antibiotic_treatment:,0.607
16,a,1,vitals_table_Metric / Time (hours),0.462
16,a,1,vitals_table_Diastolic Blood Pressure,0.243
16,a,1,vitals_table_Mean Arterial Pressure,0.061
16,a,1,vitals_table_SpO2,0.143
16,a,1,vitals_table_Conscious Level,0.253
16,a,1,vitals_table_Supplemental Oxygen,0.295
16,a,1,vitals_table_Conscious Level,0.407
16,a,1,vitals_table_SpO2,0.041
16,a,1,vitals_table_Mean Arterial Pressure,0.096
16,a,1,vitals_table_Mean Arterial Pressure,0.053
16,a,1,vitals_table_Mean Arterial Pressure,0.052
16,a,1,vitals_table_SpO2,0.055
16,a,1,vitals_table_Mean Arterial Pressure,0.045
16,a,1,vitals_table_Systolic Blood Pressure,0.106
16,a,1,vitals_table_Heart Rate,0.06
16,a,1,vitals_table_Heart Rate,0.033
16,a,1,vitals_table_Respiratory Rate,0.198
16,a,1,vitals_table_Respiratory Rate,0.046
16,a,1,vitals_table_Temperature,2.004
16,a,1,vitals_table_Temperature,0.124
