user_id,user_archetype,patient,component,hover_duration
5,b,1,patient_details_imddecil:,0.249
5,b,1,patient_details_ethnicity:,0.196
5,b,1,patient_details_imddecil:,0.048
5,b,1,patient_details_co-morbidities:,0.067
5,b,1,patient_details_ethnicity:,4.021
5,b,1,patient_details_imddecil:,0.304
5,b,1,vitals_table_Respiratory Rate,0.209
5,b,1,vitals_table_Temperature,0.038
5,b,1,vitals_table_Metric / Time (hours),0.043
5,b,1,vitals_table_Respiratory Rate,0.05
5,b,1,vitals_table_Systolic Blood Pressure,0.046
5,b,1,vitals_table_Diastolic Blood Pressure,0.051
5,b,1,vitals_table_Mean Arterial Pressure,0.198
5,b,1,vitals_table_Diastolic Blood Pressure,0.101
5,b,1,vitals_table_Systolic Blood Pressure,0.651
5,b,1,vitals_table_Diastolic Blood Pressure,0.392
5,b,1,vitals_table_Systolic Blood Pressure,0.055
5,b,1,vitals_table_Diastolic Blood Pressure,0.143
5,b,1,vitals_table_Mean Arterial Pressure,1.902
5,b,1,vitals_table_Diastolic Blood Pressure,0.145
5,b,1,vitals_table_Systolic Blood Pressure,0.249
5,b,1,vitals_table_Diastolic Blood Pressure,0.395
5,b,1,vitals_table_Systolic Blood Pressure,0.05
5,b,1,vitals_table_Systolic Blood Pressure,0.112
5,b,1,vitals_table_Heart Rate,0.139
5,b,1,vitals_table_Respiratory Rate,0.297
5,b,1,vitals_table_Temperature,3.547
5,b,1,vitals_table_Temperature,1.355
5,b,1,vitals_table_Temperature,0.6
5,b,1,vitals_table_Temperature,0.039
5,b,1,vitals_table_Temperature,0.1
5,b,1,vitals_table_Temperature,2.002
5,b,1,vitals_table_Respiratory Rate,0.052
5,b,1,vitals_table_Respiratory Rate,0.102
5,b,1,vitals_table_Heart Rate,0.045
5,b,1,vitals_table_Heart Rate,0.052
5,b,1,vitals_table_Systolic Blood Pressure,0.104
5,b,1,vitals_table_Systolic Blood Pressure,0.031
5,b,1,vitals_table_Heart Rate,0.155
5,b,1,vitals_table_Heart Rate,0.042
5,b,1,vitals_table_Respiratory Rate,1.202
5,b,1,vitals_table_Respiratory Rate,1.296
5,b,1,vitals_table_Heart Rate,0.301
5,b,1,vitals_table_Systolic Blood Pressure,0.698
5,b,1,vitals_table_Heart Rate,1.4
5,b,1,vitals_table_Systolic Blood Pressure,2.46
5,b,1,vitals_table_Diastolic Blood Pressure,0.707
5,b,1,vitals_table_Mean Arterial Pressure,0.088
5,b,1,vitals_table_Diastolic Blood Pressure,0.843
5,b,1,vitals_table_Mean Arterial Pressure,0.404
5,b,1,vitals_table_Mean Arterial Pressure,0.49
5,b,1,vitals_table_Mean Arterial Pressure,1.914
5,b,1,vitals_table_SpO2,0.537
5,b,1,vitals_table_Glasgow Coma Score,0.849
5,b,1,vitals_table_SpO2,1.303
5,b,1,vitals_table_Glasgow Coma Score,1.145
5,b,1,vitals_table_Conscious Level,1.6
5,b,1,vitals_table_Supplemental Oxygen,1.748
5,b,1,vitals_table_Supplemental Oxygen,0.107
5,b,1,vitals_table_Supplemental Oxygen,0.087
5,b,1,echarts_plot,4.156
5,b,1,guidelines_pdf_simple,1.452
5,b,1,guidelines_pdf_simple,1.155
5,b,1,guidelines_pdf_simple,0.64
5,b,1,echarts_plot,0.204
5,b,1,echarts_plot,0.045
5,b,1,guidelines_pdf_simple,1.194
5,b,2,patient_details_ethnicity:,0.046
5,b,2,patient_details_antibiotic_treatment:,2.991
5,b,2,vitals_table_Metric / Time (hours),0.351
5,b,2,vitals_table_Temperature,2.699
5,b,2,vitals_table_Respiratory Rate,0.251
5,b,2,vitals_table_Heart Rate,0.944
5,b,2,vitals_table_Systolic Blood Pressure,0.048
5,b,2,vitals_table_Diastolic Blood Pressure,0.395
5,b,2,vitals_table_Systolic Blood Pressure,0.2
5,b,2,vitals_table_Heart Rate,0.1
5,b,2,vitals_table_Respiratory Rate,1.262
5,b,2,vitals_table_Respiratory Rate,0.238
5,b,2,vitals_table_Heart Rate,0.153
5,b,2,vitals_table_Systolic Blood Pressure,1.438
5,b,2,vitals_table_Systolic Blood Pressure,0.13
5,b,2,vitals_table_Systolic Blood Pressure,0.019
5,b,2,vitals_table_Systolic Blood Pressure,0.116
5,b,2,vitals_table_Systolic Blood Pressure,0.083
5,b,2,vitals_table_Systolic Blood Pressure,0.044
5,b,2,vitals_table_Heart Rate,0.499
5,b,2,vitals_table_Heart Rate,0.236
5,b,2,vitals_table_Heart Rate,0.1
5,b,2,vitals_table_Heart Rate,0.056
5,b,2,vitals_table_Heart Rate,0.066
5,b,2,vitals_table_Heart Rate,0.882
5,b,2,vitals_table_Respiratory Rate,1.39
5,b,2,vitals_table_Respiratory Rate,0.052
5,b,2,vitals_table_Respiratory Rate,0.098
5,b,2,vitals_table_Respiratory Rate,0.053
5,b,2,vitals_table_Respiratory Rate,0.05
5,b,2,vitals_table_Respiratory Rate,0.097
5,b,2,vitals_table_Respiratory Rate,0.044
