user_id,user_archetype,patient,component,hover_duration
17,b,1,patient_details_co-morbidities:,0.296
17,b,1,guidelines_pdf_simple,1.685
17,b,1,vitals_table_SpO2,0.103
17,b,1,vitals_table_Heart Rate,0.097
17,b,1,vitals_table_Respiratory Rate,0.058
17,b,1,vitals_table_Respiratory Rate,0.189
17,b,1,vitals_table_Respiratory Rate,0.45
17,b,1,vitals_table_Temperature,0.45
17,b,1,vitals_table_Temperature,0.347
17,b,1,vitals_table_Temperature,0.158
17,b,1,vitals_table_Respiratory Rate,0.037
17,b,1,vitals_table_Respiratory Rate,0.15
17,b,1,vitals_table_Respiratory Rate,1.426
17,b,1,vitals_table_Heart Rate,0.57
17,b,1,vitals_table_Systolic Blood Pressure,1.9
17,b,1,vitals_table_Mean Arterial Pressure,0.106
17,b,1,vitals_table_Glasgow Coma Score,0.098
17,b,1,vitals_table_Supplemental Oxygen,0.045
17,b,2,patient_details_diagnosis:,0.095
17,b,2,vitals_table_Metric / Time (hours),0.996
17,b,2,vitals_table_Metric / Time (hours),1.193
17,b,2,vitals_table_Metric / Time (hours),0.115
17,b,2,vitals_table_Metric / Time (hours),0.05
17,b,2,vitals_table_Metric / Time (hours),0.035
17,b,2,vitals_table_Metric / Time (hours),0.253
17,b,2,vitals_table_Metric / Time (hours),0.393
17,b,2,vitals_table_Metric / Time (hours),0.097
17,b,2,vitals_table_Glasgow Coma Score,0.05
17,b,2,vitals_table_Glasgow Coma Score,0.101
17,b,2,vitals_table_Conscious Level,0.107
17,b,2,vitals_table_Supplemental Oxygen,0.039
17,b,3,patient_details_age:,0.317
17,b,3,patient_details_ethnicity:,0.043
17,b,3,patient_details_indices_of_multiple_deprivation_decile:,3.368
17,b,3,patient_details_co-morbidities:,0.09
17,b,4,patient_details_ethnicity:,0.199
17,b,4,vitals_table_Glasgow Coma Score,0.099
17,b,4,vitals_table_Conscious Level,0.107
17,b,5,patient_details_diagnosis:,0.03
17,b,5,vitals_table_SpO2,0.053
17,b,5,vitals_table_Systolic Blood Pressure,0.091
17,b,5,vitals_table_Respiratory Rate,0.095
17,b,5,vitals_table_Heart Rate,0.059
17,b,5,vitals_table_Temperature,0.243
17,b,5,vitals_table_Temperature,0.097
17,b,5,vitals_table_Temperature,0.156
17,b,5,vitals_table_Respiratory Rate,0.104
17,b,5,vitals_table_Heart Rate,0.037
17,b,5,vitals_table_Heart Rate,0.09
17,b,5,vitals_table_Heart Rate,0.059
17,b,5,vitals_table_Heart Rate,0.139
17,b,5,vitals_table_Respiratory Rate,0.199
17,b,5,vitals_table_Respiratory Rate,0.048
17,b,5,vitals_table_Respiratory Rate,0.106
17,b,5,vitals_table_Respiratory Rate,0.046
17,b,5,vitals_table_Respiratory Rate,0.196
17,b,5,vitals_table_Diastolic Blood Pressure,0.1
17,b,5,vitals_table_Glasgow Coma Score,0.095
17,b,5,vitals_table_Conscious Level,0.1
17,b,5,vitals_table_Supplemental Oxygen,0.361
17,b,5,vitals_table_Heart Rate,0.091
17,b,5,vitals_table_Temperature,0.449
17,b,5,vitals_table_Respiratory Rate,0.198
17,b,5,vitals_table_Heart Rate,0.2
17,b,5,vitals_table_Systolic Blood Pressure,0.197
17,b,5,vitals_table_Diastolic Blood Pressure,0.396
17,b,5,vitals_table_Mean Arterial Pressure,5.362
17,b,6,patient_details_antibiotic_treatment:,0.101
17,b,6,vitals_table_Diastolic Blood Pressure,0.099
17,b,6,vitals_table_Mean Arterial Pressure,0.154
17,b,6,vitals_table_Conscious Level,0.091
17,b,6,vitals_table_Glasgow Coma Score,0.007
17,b,6,vitals_table_Conscious Level,0.349
17,b,6,vitals_table_Glasgow Coma Score,0.047
17,b,6,echarts_plot,0.241
17,b,6,vitals_table_Supplemental Oxygen,0.097
17,b,6,vitals_table_Supplemental Oxygen,0.049
17,b,6,vitals_table_Supplemental Oxygen,0.079
17,b,6,vitals_table_Supplemental Oxygen,0.073
17,b,7,vitals_table_Systolic Blood Pressure,3.813
17,b,7,vitals_table_Mean Blood Pressure,0.702
17,b,7,vitals_table_Glasgow Coma Score – eye opening,0.5
17,b,7,vitals_table_Glasgow Coma Score - motor response,0.625
17,b,7,vitals_table_Glasgow Coma Score - motor response,0.01
17,b,7,vitals_table_Glasgow Coma Score - motor response,0.027
17,b,7,echarts_plot,0.203
17,b,7,vitals_table_Glasgow Coma Score,0.243
17,b,7,vitals_table_Glasgow Coma Score - verbal response,0.194
17,b,7,echarts_plot,0.685
17,b,7,vitals_table_Glasgow Coma Score - verbal response,0.112
17,b,7,vitals_table_Temperature,4.347
17,b,7,vitals_table_Temperature,0.054
17,b,7,vitals_table_Respiratory Rate,0.091
17,b,7,vitals_table_Respiratory Rate,0.17
17,b,7,vitals_table_Glasgow Coma Score - verbal response,0.092
17,b,7,vitals_table_Glasgow Coma Score,0.103
17,b,7,vitals_table_Glasgow Coma Score,0.063
17,b,7,vitals_table_Glasgow Coma Score,0.134
17,b,7,vitals_table_Glasgow Coma Score,0.096
17,b,7,echarts_plot,18.004
17,b,8,vitals_table_Temperature,1.895
17,b,8,vitals_table_Temperature,1.254
17,b,8,vitals_table_Heart Rate,0.597
