user_id,user_archetype,patient,component,hover_duration
4,a,1,patient_details_age:,0.052
4,a,1,patient_details_sex:,0.09
4,a,1,patient_details_ethnicity:,0.754
4,a,1,patient_details_diagnosis:,0.904
4,a,1,patient_details_antibiotic_treatment:,0.383
4,a,1,vitals_table_Metric / Time (hours),0.498
4,a,1,vitals_table_Temperature,0.6
4,a,1,vitals_table_Respiratory Rate,1.247
4,a,1,vitals_table_Heart Rate,0.206
4,a,1,vitals_table_Systolic Blood Pressure,0.744
4,a,1,vitals_table_Diastolic Blood Pressure,1.05
4,a,1,vitals_table_Mean Arterial Pressure,0.547
4,a,1,vitals_table_SpO2,0.702
4,a,1,vitals_table_Glasgow Coma Score,0.646
4,a,1,vitals_table_Conscious Level,0.369
4,a,1,vitals_table_Supplemental Oxygen,0.507
4,a,1,echarts_plot,5.103
4,a,1,vitals_table_Mean Arterial Pressure,0.052
4,a,1,vitals_table_Respiratory Rate,0.093
4,a,1,vitals_table_Metric / Time (hours),0.15
4,a,1,vitals_table_Metric / Time (hours),0.052
4,a,1,vitals_table_Temperature,0.091
4,a,1,vitals_table_Temperature,0.16
4,a,1,vitals_table_Respiratory Rate,0.347
4,a,1,vitals_table_Respiratory Rate,0.152
4,a,1,vitals_table_Temperature,0.193
4,a,1,vitals_table_Respiratory Rate,0.094
4,a,1,vitals_table_Heart Rate,0.096
4,a,1,vitals_table_Diastolic Blood Pressure,0.049
4,a,1,vitals_table_Mean Arterial Pressure,0.045
4,a,1,vitals_table_Conscious Level,0.051
4,a,1,vitals_table_Diastolic Blood Pressure,0.15
4,a,1,vitals_table_Systolic Blood Pressure,0.054
4,a,1,vitals_table_Heart Rate,0.055
4,a,1,vitals_table_Respiratory Rate,0.284
4,a,1,vitals_table_Respiratory Rate,0.296
4,a,1,vitals_table_Respiratory Rate,0.055
4,a,1,vitals_table_Heart Rate,0.143
4,a,1,vitals_table_Heart Rate,0.245
4,a,1,vitals_table_Heart Rate,0.115
4,a,1,vitals_table_Systolic Blood Pressure,0.149
4,a,1,prediction_alert,0.041
4,a,1,prediction_alert,0.203
4,a,1,prediction_alert,0.098
4,a,1,prediction_alert,0.097
4,a,1,prediction_alert,0.055
4,a,1,prediction_alert,0.5
4,a,1,prediction_alert,0.142
4,a,1,prediction_alert,2.303
4,a,1,guideline_alert,0.111
4,a,1,prediction_alert,0.851
4,a,1,prediction_alert,0.097
4,a,1,similar_table_Similar patient,0.6
4,a,1,similar_table_Similar patient,5.148
4,a,1,similar_table_1,0.517
4,a,1,similar_table_3,0.632
4,a,1,similar_table_4,0.654
4,a,1,similar_table_4,0.041
4,a,1,similar_table_5,0.101
4,a,1,similar_table_5,0.059
4,a,1,similar_table_4,0.042
4,a,1,similar_table_4,0.246
4,a,1,similar_table_2,0.442
4,a,1,patient_table,0.196
4,a,1,patient_table,0.093
4,a,1,guideline_alert,0.597
4,a,1,prediction_alert,0.356
4,a,1,echarts_plot,1.154
4,a,1,echarts_plot,0.126
4,a,1,vitals_table_Metric / Time (hours),0.043
4,a,1,vitals_table_Respiratory Rate,0.455
4,a,1,vitals_table_Systolic Blood Pressure,0.243
4,a,1,vitals_table_Diastolic Blood Pressure,0.053
