user_id,user_archetype,patient,component,hover_duration
2,a,1,patient_details_age:,0.03
2,a,1,patient_details_sex:,0.062
2,a,1,patient_details_imddecil:,0.199
2,a,1,patient_details_ethnicity:,0.148
2,a,1,patient_details_sex:,0.054
2,a,1,patient_details_sex:,0.04
2,a,1,patient_details_sex:,0.099
2,a,1,patient_details_ethnicity:,0.332
2,a,1,patient_details_imddecil:,2.0
2,a,1,patient_details_co-morbidities:,0.048
2,a,1,patient_details_imddecil:,4.648
2,a,1,patient_details_co-morbidities:,0.181
2,a,1,patient_details_imddecil:,1.65
2,a,1,patient_details_co-morbidities:,1.151
2,a,1,patient_details_co-morbidities:,0.096
2,a,1,patient_details_co-morbidities:,0.052
2,a,1,patient_details_co-morbidities:,0.45
2,a,1,patient_details_co-morbidities:,0.393
2,a,1,patient_details_co-morbidities:,1.849
2,a,1,patient_details_co-morbidities:,0.403
2,a,1,patient_details_co-morbidities:,0.099
2,a,1,patient_details_diagnosis:,0.2
2,a,1,patient_details_antibiotic_treatment:,0.143
2,a,1,patient_details_antibiotic_treatment:,0.191
2,a,1,vitals_table_Metric / Time (hours),0.501
2,a,1,vitals_table_Temperature,0.406
2,a,1,vitals_table_Respiratory Rate,0.142
2,a,1,vitals_table_Heart Rate,0.247
2,a,1,vitals_table_Heart Rate,0.149
2,a,1,vitals_table_Respiratory Rate,0.308
2,a,1,vitals_table_Temperature,0.191
2,a,1,vitals_table_Temperature,0.099
2,a,1,vitals_table_Temperature,0.149
2,a,1,vitals_table_Temperature,0.398
2,a,1,vitals_table_Temperature,0.45
2,a,1,vitals_table_Temperature,0.499
2,a,1,vitals_table_Temperature,1.757
2,a,1,vitals_table_Systolic Blood Pressure,0.092
2,a,1,vitals_table_Systolic Blood Pressure,0.149
2,a,1,vitals_table_Systolic Blood Pressure,0.899
2,a,1,vitals_table_Systolic Blood Pressure,1.3
2,a,1,vitals_table_Systolic Blood Pressure,0.067
2,a,1,vitals_table_Respiratory Rate,0.035
2,a,1,patient_details_antibiotic_treatment:,0.251
2,a,1,patient_details_antibiotic_treatment:,2.998
2,a,1,vitals_table_Metric / Time (hours),0.096
2,a,1,vitals_table_Metric / Time (hours),0.2
2,a,1,vitals_table_Temperature,0.549
2,a,1,vitals_table_Metric / Time (hours),0.699
2,a,1,vitals_table_Temperature,0.55
2,a,1,vitals_table_Respiratory Rate,0.099
2,a,1,vitals_table_Heart Rate,0.102
2,a,1,vitals_table_Systolic Blood Pressure,0.804
2,a,1,vitals_table_Heart Rate,0.441
2,a,1,vitals_table_Heart Rate,0.551
2,a,1,vitals_table_Heart Rate,0.099
2,a,1,vitals_table_Heart Rate,0.156
2,a,1,vitals_table_Heart Rate,0.291
2,a,1,vitals_table_Heart Rate,0.95
2,a,1,vitals_table_Heart Rate,1.448
2,a,1,vitals_table_Respiratory Rate,0.449
2,a,1,vitals_table_Respiratory Rate,0.3
2,a,1,vitals_table_Respiratory Rate,0.248
2,a,1,vitals_table_Respiratory Rate,0.199
2,a,1,vitals_table_Respiratory Rate,0.549
2,a,1,vitals_table_Respiratory Rate,0.349
2,a,1,vitals_table_Heart Rate,0.066
2,a,1,vitals_table_Systolic Blood Pressure,0.08
2,a,1,vitals_table_Heart Rate,0.057
2,a,1,vitals_table_Heart Rate,0.386
2,a,1,vitals_table_Heart Rate,0.25
2,a,1,vitals_table_Heart Rate,0.249
2,a,1,vitals_table_Heart Rate,0.299
2,a,1,vitals_table_Heart Rate,0.208
2,a,1,vitals_table_Heart Rate,0.34
2,a,1,vitals_table_Heart Rate,0.2
2,a,1,vitals_table_Systolic Blood Pressure,0.1
2,a,1,vitals_table_Diastolic Blood Pressure,0.062
2,a,1,vitals_table_Diastolic Blood Pressure,0.041
2,a,1,vitals_table_Diastolic Blood Pressure,0.046
2,a,1,vitals_table_Diastolic Blood Pressure,0.091
2,a,1,vitals_table_Diastolic Blood Pressure,0.15
2,a,1,vitals_table_Diastolic Blood Pressure,0.349
2,a,1,vitals_table_Systolic Blood Pressure,1.601
2,a,1,vitals_table_Systolic Blood Pressure,0.147
2,a,1,vitals_table_Systolic Blood Pressure,0.199
2,a,1,vitals_table_Systolic Blood Pressure,0.2
2,a,1,vitals_table_Systolic Blood Pressure,0.408
2,a,1,vitals_table_Mean Arterial Pressure,0.047
2,a,1,vitals_table_SpO2,0.087
2,a,1,vitals_table_Mean Arterial Pressure,0.051
2,a,1,vitals_table_Mean Arterial Pressure,0.148
2,a,1,vitals_table_Diastolic Blood Pressure,0.856
2,a,1,vitals_table_Diastolic Blood Pressure,1.249
2,a,1,vitals_table_Diastolic Blood Pressure,1.642
2,a,1,vitals_table_Diastolic Blood Pressure,0.449
2,a,1,vitals_table_Diastolic Blood Pressure,0.549
2,a,1,vitals_table_Diastolic Blood Pressure,0.149
2,a,1,vitals_table_Glasgow Coma Score,0.057
2,a,1,vitals_table_Conscious Level,0.049
2,a,1,vitals_table_Conscious Level,0.052
2,a,1,vitals_table_Glasgow Coma Score,0.081
2,a,1,vitals_table_Glasgow Coma Score,0.599
2,a,1,vitals_table_SpO2,3.447
2,a,1,vitals_table_SpO2,0.299
2,a,1,vitals_table_SpO2,0.248
2,a,1,vitals_table_SpO2,0.401
2,a,1,vitals_table_Glasgow Coma Score,0.048
2,a,1,vitals_table_Glasgow Coma Score,0.098
2,a,1,vitals_table_Conscious Level,0.105
2,a,1,vitals_table_Conscious Level,2.338
2,a,1,vitals_table_Supplemental Oxygen,0.21
2,a,1,vitals_table_Conscious Level,0.199
2,a,1,vitals_table_Conscious Level,0.054
2,a,1,vitals_table_Glasgow Coma Score,1.136
2,a,1,vitals_table_Conscious Level,0.108
2,a,1,vitals_table_Conscious Level,1.293
2,a,1,vitals_table_Supplemental Oxygen,2.146
2,a,1,echarts_plot,3.662
2,a,2,patient_details_age:,0.149
2,a,2,patient_details_diagnosis:,0.243
2,a,2,patient_details_antibiotic_treatment:,0.067
2,a,2,vitals_table_Metric / Time (hours),0.873
2,a,2,vitals_table_Temperature,0.072
2,a,2,vitals_table_Metric / Time (hours),0.568
2,a,2,patient_details_co-morbidities:,0.053
2,a,2,patient_details_sex:,0.092
2,a,2,patient_details_age:,0.545
2,a,2,patient_details_sex:,0.751
2,a,2,patient_details_ethnicity:,0.199
2,a,2,patient_details_imddecil:,0.252
2,a,2,patient_details_co-morbidities:,0.586
2,a,2,patient_details_co-morbidities:,0.101
2,a,2,patient_details_,0.198
2,a,2,patient_details_,0.057
2,a,2,patient_details_co-morbidities:,0.05
2,a,2,patient_details_imddecil:,0.101
2,a,2,patient_details_ethnicity:,0.1
2,a,2,patient_details_co-morbidities:,0.1
2,a,2,patient_details_co-morbidities:,1.159
2,a,2,patient_details_diagnosis:,0.853
2,a,2,patient_details_antibiotic_treatment:,0.399
2,a,2,patient_details_antibiotic_treatment:,0.332
2,a,2,patient_details_antibiotic_treatment:,0.148
2,a,2,patient_details_diagnosis:,0.483
2,a,2,patient_details_antibiotic_treatment:,0.15
2,a,2,patient_details_antibiotic_treatment:,0.143
2,a,2,patient_details_diagnosis:,0.398
2,a,2,patient_details_antibiotic_treatment:,0.3
2,a,2,patient_details_diagnosis:,0.097
2,a,2,patient_details_diagnosis:,0.252
2,a,2,vitals_table_Metric / Time (hours),0.051
2,a,2,vitals_table_Temperature,0.2
2,a,2,vitals_table_Respiratory Rate,1.198
2,a,2,vitals_table_Respiratory Rate,0.299
2,a,2,vitals_table_Temperature,0.2
2,a,2,vitals_table_Temperature,0.3
2,a,2,vitals_table_Temperature,0.199
2,a,2,vitals_table_Temperature,0.099
2,a,2,vitals_table_Temperature,0.2
2,a,2,vitals_table_Temperature,0.249
2,a,2,vitals_table_Temperature,0.052
2,a,2,vitals_table_Temperature,0.097
2,a,2,vitals_table_Respiratory Rate,0.249
2,a,2,vitals_table_Temperature,0.052
2,a,2,vitals_table_Temperature,0.055
2,a,2,vitals_table_Temperature,0.24
2,a,2,vitals_table_Temperature,0.049
2,a,2,vitals_table_Temperature,0.198
2,a,2,vitals_table_Respiratory Rate,0.052
2,a,2,vitals_table_Systolic Blood Pressure,0.099
2,a,2,vitals_table_Heart Rate,0.055
2,a,2,vitals_table_Respiratory Rate,0.148
2,a,2,vitals_table_Respiratory Rate,0.35
2,a,2,vitals_table_Respiratory Rate,0.348
2,a,2,vitals_table_Respiratory Rate,0.3
2,a,2,vitals_table_Respiratory Rate,0.198
2,a,2,vitals_table_Respiratory Rate,0.201
2,a,2,vitals_table_Respiratory Rate,0.149
2,a,2,vitals_table_Respiratory Rate,0.049
2,a,2,vitals_table_Respiratory Rate,0.15
2,a,2,vitals_table_Respiratory Rate,0.1
2,a,2,vitals_table_Respiratory Rate,0.098
2,a,2,vitals_table_Respiratory Rate,0.147
2,a,2,vitals_table_Respiratory Rate,0.322
2,a,2,vitals_table_Respiratory Rate,0.031
2,a,2,vitals_table_Respiratory Rate,0.238
2,a,2,vitals_table_Heart Rate,0.1
2,a,2,vitals_table_Systolic Blood Pressure,1.937
2,a,2,vitals_table_Glasgow Coma Score,0.258
2,a,2,vitals_table_Conscious Level,0.045
2,a,2,vitals_table_Supplemental Oxygen,0.098
2,a,2,vitals_table_Supplemental Oxygen,0.112
2,a,2,vitals_table_Supplemental Oxygen,0.033
2,a,2,vitals_table_Supplemental Oxygen,0.089
2,a,2,vitals_table_Supplemental Oxygen,0.052
